,equity
2021-04-30,1023907.9884663083
2021-05-06,1020462.7777412083
2021-05-07,1024093.5902284401
2021-05-10,1025416.1192255111
2021-05-11,1030519.1901626582
2021-05-12,1032455.6023414026
2021-05-13,1030225.9491318741
2021-05-14,1044885.7372474937
2021-05-17,1044781.8241172123
2021-05-18,1046913.2300594747
2021-05-19,1039694.1564238624
2021-05-20,1038522.3558069553
2021-05-21,1033605.1072035037
2021-05-24,1039135.189442041
2021-05-25,1051808.716200859
2021-05-26,1052837.8101684132
2021-05-27,1056355.6285511141
2021-05-28,1052991.8364452957
2021-05-31,1051461.2828722054
2021-06-01,1051796.8978978742
2021-06-02,1049219.909663869
2021-06-03,1049875.6474668195
2021-06-04,1044689.3210284703
2021-06-07,1046248.6868533755
2021-06-08,1047302.2871347053
2021-06-09,1045153.8935430191
2021-06-10,1045251.256957652
2021-06-11,1043125.8349673621
2021-06-15,1034703.7886571082
2021-06-16,1032963.6684559787
2021-06-17,1032700.0926646701
2021-06-18,1028575.5518866997
2021-06-21,1029410.5496276416
2021-06-22,1034099.4054520226
2021-06-23,1039220.3547098242
2021-06-24,1046330.3211632401
2021-06-25,1048234.4559586403
2021-06-28,1053429.6742982774
2021-06-29,1043849.7809423655
2021-06-30,1046549.4359196847
2021-07-01,1042878.8628810211
2021-07-02,1033820.2369627823
2021-07-05,1029521.2217725618
2021-07-06,1036514.8691745132
2021-07-07,1038488.4943839432
2021-07-08,1029746.4007224694
2021-07-09,1031747.6625396752
2021-07-12,1029731.0523658004
2021-07-13,1034966.0546042059
2021-07-14,1027745.4831516211
2021-07-15,1027995.9239072022
2021-07-16,1030721.8016281638
2021-07-19,1028060.7130618538
2021-07-20,1026110.5805361712
2021-07-21,1020330.1643640943
2021-07-22,1026668.3506922704
2021-07-23,1026690.1774607734
2021-07-26,1013673.6554457094
2021-07-27,1001090.9851452723
2021-07-28,991435.214417802
2021-07-29,988672.3116315246
2021-07-30,988260.9546600014
2021-08-02,1001646.6034139564
2021-08-03,1003211.3992828547
2021-08-04,1000033.2094264596
