,equity
2021-08-11,1015431.2761969549
2021-08-12,1014916.1722634843
2021-08-13,1012760.7744734773
2021-08-16,1017231.9111153148
2021-08-17,1009263.3942400813
2021-08-18,1024219.2310662349
2021-08-19,1024342.2551561552
2021-08-20,1024022.6052572243
2021-08-23,1037955.5769370991
2021-08-24,1036714.6562008761
2021-08-25,1046706.4880851174
2021-08-26,1044612.6772773693
2021-08-27,1044452.646848991
2021-08-30,1043858.7071585476
2021-08-31,1056960.0116259481
2021-09-01,1074730.7725073625
2021-09-02,1081202.0363865015
2021-09-03,1091078.4307588646
2021-09-06,1100290.0892509941
2021-09-07,1106344.7154229765
2021-09-08,1122203.2875242964
2021-09-09,1131518.8682709592
2021-09-10,1125231.119768901
2021-09-13,1134071.416721309
2021-09-14,1113033.725456384
2021-09-15,1108318.8490836562
2021-09-16,1101257.801958782
2021-09-17,1104382.4129657645
2021-09-22,1120844.6718177428
2021-09-23,1129708.2755194393
2021-09-24,1118972.559717632
2021-09-27,1109405.0597524478
2021-09-28,1124835.3381414374
2021-09-29,1115977.1091259127
2021-09-30,1118447.8907509227
2021-10-08,1125485.1007334276
2021-10-11,1131638.1491318163
2021-10-12,1117938.4110372635
2021-10-13,1114166.0897709595
2021-10-14,1111723.9723081815
2021-10-15,1107102.0793986681
2021-10-18,1103463.2950911995
2021-10-19,1105950.067536726
2021-10-20,1103148.1158327633
2021-10-21,1102443.0378688872
2021-10-22,1100849.1372709214
2021-10-25,1099135.633896077
2021-10-26,1098734.668335146
2021-10-27,1076642.3902265024
2021-10-28,1069328.8660988568
2021-10-29,1078046.0261236157
2021-11-01,1079944.1892905687
2021-11-02,1072665.359343752
2021-11-03,1071129.3729527511
2021-11-04,1073195.7952762865
2021-11-05,1069503.3512969327
2021-11-08,1072777.4504771393
2021-11-09,1072931.3612613683
2021-11-10,1073229.2465976942
2021-11-11,1084792.689027968
2021-11-12,1085427.1569410812
2021-11-15,1090621.8836014005
2021-11-16,1085169.6205287979
2021-11-17,1088052.9836890358
2021-11-18,1085133.4260841263
2021-11-19,1091929.7404124853
2021-11-22,1090590.7808138407
2021-11-23,1097630.547811686
2021-11-24,1095289.5625349155
2021-11-25,1094252.841526344
2021-11-26,1087101.7921482907
2021-11-29,1084783.9127157286
2021-11-30,1089120.402146597
2021-12-01,1095117.735997615
2021-12-02,1097224.3630522985
2021-12-03,1109308.6429603994
2021-12-06,1106937.0549897472
2021-12-07,1111366.0899871178
2021-12-08,1112542.9314181337
2021-12-09,1120728.1103986895
2021-12-10,1114047.861890305
2021-12-13,1112795.358482126
2021-12-14,1106649.3411379391
2021-12-15,1106039.7829399004
2021-12-16,1111924.3216523996
2021-12-17,1109063.3612764748
2021-12-20,1109398.0134644564
2021-12-21,1121189.7708585486
2021-12-22,1119529.9572286345
2021-12-23,1120518.4412479633
2021-12-24,1119367.166150991
2021-12-27,1125899.075016584
2021-12-28,1133270.9371143035
2021-12-29,1128252.3176023199
2021-12-30,1129162.4916387487
2021-12-31,1136578.6674682465
2022-01-04,1149264.4282535748
2022-01-05,1155467.6072687428
2022-01-06,1150753.1333801067
2022-01-07,1160608.7044431742
2022-01-10,1163145.5497586555
2022-01-11,1164848.5856825293
2022-01-12,1164996.1914312402
2022-01-13,1166483.1649978475
2022-01-14,1150660.0032199922
2022-01-17,1148870.7379606343
2022-01-18,1157661.6386676736
2022-01-19,1158369.1054972631
2022-01-20,1164888.447900375
2022-01-21,1159563.950512844
2022-01-24,1148386.4475389498
2022-01-25,1127657.3908601787
2022-01-26,1131446.8437959985
2022-01-27,1113048.5670235453
2022-01-28,1114476.453289536
2022-02-07,1132925.7837166963
2022-02-08,1151110.866452048
2022-02-09,1157345.7756422015
2022-02-10,1162352.8288512295
2022-02-11,1152239.8941698994
2022-02-14,1138506.072078794
2022-02-15,1138405.7690687506
2022-02-16,1141829.379090587
2022-02-17,1135210.4073486472
2022-02-18,1143033.8632634967
2022-02-21,1144621.4845375828
2022-02-22,1135044.7880121185
2022-02-23,1145256.1207218976
2022-02-24,1128800.9604103179
2022-02-25,1132069.4303105841
2022-02-28,1137403.623730426
2022-03-01,1137839.3410148523
2022-03-02,1136831.2577341446
2022-03-03,1136990.1836842226
2022-03-04,1130935.8112793844
2022-03-07,1113075.9594096777
2022-03-08,1087339.8562175827
2022-03-09,1057605.706220122
2022-03-10,1063190.9550855109
2022-03-11,1081242.9500567873
2022-03-14,1066930.8898718797
2022-03-15,1021341.7204414846
2022-03-16,1051059.85253873
2022-03-17,1067249.7502786047
2022-03-18,1076777.8973666274
2022-03-21,1077287.889930195
2022-03-22,1078373.877813255
2022-03-23,1074908.0705529328
2022-03-24,1071447.5689474593
2022-03-25,1067168.521786818
2022-03-28,1068245.385975059
2022-03-29,1065788.9714648998
2022-03-30,1086709.2606833375
2022-03-31,1082965.1983554054
2022-04-01,1093339.59804822
2022-04-06,1106036.5657693148
2022-04-07,1087444.6299441466
2022-04-08,1087795.316422666
2022-04-11,1061281.7578489864
2022-04-12,1086227.9221879935
2022-04-13,1073836.6120272207
2022-04-14,1083231.6162499024
2022-04-15,1082299.7235480645
2022-04-18,1087655.3037503327
2022-04-19,1088579.8871013676
2022-04-20,1079898.3267806624
2022-04-21,1058843.4316001234
2022-04-22,1063447.8175584036
2022-04-25,1014420.9918664946
2022-04-26,987622.0143014815
2022-04-27,1011908.3508509817
2022-04-28,1004951.2317237682
2022-04-29,1024177.5461508224
2022-05-05,1029366.9726610393
2022-05-06,1013354.6948074453
2022-05-09,1017968.0352524378
2022-05-10,1024417.6047305397
2022-05-11,1025070.941193607
2022-05-12,1025977.5642449833
2022-05-13,1035232.4749883671
2022-05-16,1031276.7675504246
2022-05-17,1032395.0241974473
2022-05-18,1032164.1620615972
2022-05-19,1032893.9388452941
2022-05-20,1044389.8817596546
2022-05-23,1047712.8081135555
2022-05-24,1022473.4908031131
2022-05-25,1033181.2217542848
2022-05-26,1044702.412868188
2022-05-27,1043617.6813259321
2022-05-30,1048740.873719942
2022-05-31,1055950.4470892851
2022-06-01,1054818.0351345073
2022-06-02,1057274.0912145367
2022-06-06,1056365.87616289
2022-06-07,1057408.9238583623
2022-06-08,1062657.0481410574
2022-06-09,1063084.1803686249
2022-06-10,1071686.153265474
2022-06-13,1059743.2923340648
2022-06-14,1074419.5036521244
2022-06-15,1087487.186123956
2022-06-16,1076058.4075478052
2022-06-17,1077375.3649908295
2022-06-20,1072981.8382800631
2022-06-21,1076746.8667351622
2022-06-22,1064709.584930848
2022-06-23,1075114.2636822322
2022-06-24,1074087.7630273942
2022-06-27,1072554.3893725874
2022-06-28,1077999.0744606557
2022-06-29,1074586.1043765508
2022-06-30,1074499.1048650355
2022-07-01,1070894.0171485452
2022-07-04,1074102.0890929133
2022-07-05,1070409.8674864348
2022-07-06,1063235.1936232413
2022-07-07,1062262.0285196262
2022-07-08,1066484.9593158688
2022-07-11,1067666.5101700274
2022-07-12,1072347.867756376
2022-07-13,1074176.7129633916
2022-07-14,1065471.778574323
2022-07-15,1047929.1907801692
2022-07-18,1062978.6860835436
2022-07-19,1066401.0491999255
2022-07-20,1070852.4886071032
2022-07-21,1064299.8816090939
2022-07-22,1068158.243809112
2022-07-25,1066829.8022839318
2022-07-26,1069250.7831449106
2022-07-27,1064684.9220329055
2022-07-28,1064071.2819824137
2022-07-29,1057184.874214919
2022-08-01,1054028.3719019587
2022-08-02,1035586.0082787299
2022-08-03,1029599.5486878288
2022-08-04,1037557.5700130452
2022-08-05,1050183.1253377958
2022-08-08,1048743.7962002843
2022-08-09,1047183.2042868943
2022-08-10,1042898.8887209125
2022-08-11,1061874.485030582
2022-08-12,1068660.8630055324
2022-08-15,1060200.0730682262
2022-08-16,1058749.531484751
2022-08-17,1066864.3622098726
2022-08-18,1063514.7147576143
2022-08-19,1065051.6030394952
2022-08-22,1064775.4903786534
2022-08-23,1061966.1187603243
2022-08-24,1054587.744541702
2022-08-25,1063210.580557738
2022-08-26,1061953.8569210398
2022-08-29,1064857.9150142241
2022-08-30,1068984.0998432334
2022-08-31,1073071.8933247665
2022-09-01,1067044.1960882
2022-09-02,1072473.1117521683
2022-09-05,1074610.4195672919
2022-09-06,1079606.9080938331
2022-09-07,1075641.207813581
2022-09-08,1077301.6073247064
2022-09-09,1082043.5685232899
2022-09-13,1084940.78122014
2022-09-14,1074750.025150747
2022-09-15,1071546.616339573
2022-09-16,1051603.1739378215
2022-09-19,1050897.6607839891
2022-09-20,1047756.1595149756
2022-09-21,1050068.5327022844
2022-09-22,1045642.843086545
2022-09-23,1045754.1205953662
2022-09-26,1029854.0072682109
2022-09-27,1045868.6226904312
2022-09-28,1038243.2205299214
2022-09-29,1029226.3400224493
2022-09-30,1027752.3643580009
2022-10-10,1021570.5350228866
2022-10-11,1023227.5330766899
2022-10-12,1044097.1791717497
2022-10-13,1047048.3692920768
2022-10-14,1063076.576795276
2022-10-17,1072162.1462319111
2022-10-18,1069030.508306154
2022-10-19,1059395.1829901917
2022-10-20,1062847.6133640616
2022-10-21,1063953.8149381485
2022-10-24,1041613.9424269742
2022-10-25,1034662.5672625067
2022-10-26,1052693.5933961
2022-10-27,1061000.0470198372
2022-10-28,1033783.5341656755
2022-10-31,1036089.9584048314
2022-11-01,1057760.464455134
2022-11-02,1062330.955166836
2022-11-03,1058354.3405580781
2022-11-04,1078723.7940254216
2022-11-07,1079199.7315320557
2022-11-08,1075935.4206078926
2022-11-09,1073757.6534994114
2022-11-10,1073751.6161794094
2022-11-11,1091491.8147022093
2022-11-14,1093750.7032572858
2022-11-15,1106602.0243334365
2022-11-16,1100451.5129153063
2022-11-17,1101900.9502787867
2022-11-18,1094045.873140749
2022-11-21,1088361.3505892258
2022-11-22,1098426.218346807
2022-11-23,1105881.2350181285
2022-11-24,1104711.5402024235
2022-11-25,1122641.5006091848
2022-11-28,1110954.3409487905
2022-11-29,1140226.1333825432
2022-11-30,1141640.7161871404
2022-12-01,1140273.5696686783
2022-12-02,1132491.4485071935
2022-12-05,1151965.3549831845
2022-12-06,1149268.429775707
2022-12-07,1146335.7792282056
2022-12-08,1143367.7407217652
2022-12-09,1137827.076947543
2022-12-12,1134369.409033524
2022-12-13,1132009.599411592
2022-12-14,1126802.9712199415
2022-12-15,1122424.2656672462
2022-12-16,1125578.6797944712
2022-12-19,1103251.3072519014
2022-12-20,1099138.7075950715
2022-12-21,1095320.3457327217
2022-12-22,1087558.1826831785
2022-12-23,1085290.985044472
2022-12-26,1095368.096573925
2022-12-27,1105610.9720537642
2022-12-28,1102856.5915950648
2022-12-29,1103548.8491741528
2022-12-30,1116796.6410334224
2023-01-03,1126332.419878857
2023-01-04,1127278.3827340654
2023-01-05,1136853.504878777
2023-01-06,1141581.8868832872
2023-01-09,1146253.6679194353
2023-01-10,1143658.6164250842
2023-01-11,1142145.157518667
2023-01-12,1141352.4188909081
2023-01-13,1148175.3388744553
2023-01-16,1162552.78625883
2023-01-17,1166411.25475209
2023-01-18,1171185.9160374186
2023-01-19,1180847.6157243853
2023-01-20,1186352.3537574415
2023-01-30,1191650.5315623563
2023-01-31,1188052.9576459508
2023-02-01,1205933.011678455
2023-02-02,1201372.6624803375
2023-02-03,1194528.721054501
2023-02-06,1192605.0549849228
2023-02-07,1194464.4796711553
2023-02-08,1189555.7511399304
2023-02-09,1200833.9061036664
2023-02-10,1204056.0427453762
2023-02-13,1209697.7449860626
2023-02-14,1211014.7010010341
2023-02-15,1207487.7531145029
2023-02-16,1198017.3050975192
2023-02-17,1194263.877464655
2023-02-20,1216274.3002381274
2023-02-21,1222367.991705667
2023-02-22,1218833.8581186635
2023-02-23,1219564.7027388776
2023-02-24,1215317.4718293005
2023-02-27,1211390.4084996213
2023-02-28,1220145.4755333539
2023-03-01,1232404.5435969324
2023-03-02,1240404.423638674
2023-03-03,1257148.9066688109
2023-03-06,1253047.5323593714
2023-03-07,1254505.6815334575
2023-03-08,1253884.4458832857
2023-03-09,1253576.5360493227
2023-03-10,1236901.1310184277
2023-03-13,1247372.7971709718
2023-03-14,1242171.0395238986
2023-03-15,1253426.135678289
2023-03-16,1250353.6013463126
2023-03-17,1257198.0453903447
2023-03-20,1264513.010064362
2023-03-21,1263061.7107906584
2023-03-22,1271688.6127897452
2023-03-23,1275626.3955951808
2023-03-24,1264815.1754203655
2023-03-27,1252182.3614218375
2023-03-28,1250522.1992864376
2023-03-29,1244358.417529157
2023-03-30,1250605.4046929227
2023-03-31,1248094.5400649726
2023-04-03,1251400.1782899383
2023-04-04,1257802.752309967
2023-04-06,1255040.7114585445
2023-04-07,1256972.8231341897
2023-04-10,1257127.2800661372
2023-04-11,1258944.396577864
2023-04-12,1258959.9811103498
2023-04-13,1263214.2751261757
2023-04-14,1270585.472039324
2023-04-17,1294591.97321791
2023-04-18,1298331.651701105
2023-04-19,1293799.3055656897
2023-04-20,1289268.566684944
2023-04-21,1269942.4004212536
2023-04-24,1259163.253325728
2023-04-25,1262180.2063103388
2023-04-26,1264705.093234242
2023-04-27,1275227.3543337847
2023-04-28,1282502.0168258043
2023-05-04,1304018.189374516
2023-05-05,1298429.5749558907
2023-05-08,1326452.5435833968
2023-05-09,1307771.9939175118
2023-05-10,1305149.8571890653
2023-05-11,1302605.9605180689
2023-05-12,1293640.4395338423
2023-05-15,1302599.485441626
2023-05-16,1297444.5901794266
2023-05-17,1294116.8519638488
2023-05-18,1287261.0435193935
2023-05-19,1283595.781985251
2023-05-22,1292493.409990818
2023-05-23,1285871.0205837006
2023-05-24,1265543.6790536789
2023-05-25,1257784.6492341445
2023-05-26,1259026.3089522207
2023-05-29,1257952.986353477
2023-05-30,1252477.3948938586
2023-05-31,1243877.4292294441
2023-06-01,1242464.4901808188
2023-06-02,1266167.3883517906
2023-06-05,1259686.1335021218
2023-06-06,1242291.8337679289
2023-06-07,1236182.698319933
2023-06-08,1250695.7502554255
2023-06-09,1257123.8744454572
2023-06-12,1273868.5527493383
2023-06-13,1277568.659720908
2023-06-14,1281332.5443431018
2023-06-15,1295394.090811335
2023-06-16,1300691.681349876
2023-06-19,1294152.5544979882
2023-06-20,1280946.2137393872
2023-06-21,1264984.6942852484
2023-06-26,1251629.2022036228
2023-06-27,1269885.7194100586
2023-06-28,1270435.261538313
2023-06-29,1259902.2828026586
2023-06-30,1271823.7675366364
2023-07-03,1290582.535012718
2023-07-04,1290375.694935838
2023-07-05,1289225.3292343705
2023-07-06,1280361.07610161
2023-07-07,1285100.531643703
2023-07-10,1288732.2653182747
2023-07-11,1296977.3394036202
2023-07-12,1291972.4746435604
2023-07-13,1308053.7534416874
2023-07-14,1304267.1758420463
2023-07-17,1302026.0080445437
2023-07-18,1303527.680435447
2023-07-19,1309712.2539937114
2023-07-20,1300946.6702677868
2023-07-21,1305103.7624464703
2023-07-24,1302792.0615303223
2023-07-25,1331605.5498803896
2023-07-26,1335289.8497877917
