,excess_return
2021-07-05,-0.008023159194170985
2021-07-06,0.006617036355378279
2021-07-07,-0.01206971331264346
2021-07-08,-0.0017322142863653639
2021-07-09,0.000564759260241544
2021-07-12,-0.013808006675047611
2021-07-13,8.311165420938054e-05
2021-07-14,0.006151865281777908
2021-07-15,-0.01063455729566169
2021-07-16,0.006121654383722504
2021-07-19,-0.0017577167903253385
2021-07-20,-0.0025536448084328557
2021-07-21,-0.014029850443936044
2021-07-22,-0.004640721553686303
2021-07-23,0.0029595176131273137
2021-07-26,0.005313284217326585
2021-07-27,0.011213536980815484
2021-07-28,-0.0015087519003867383
2021-07-29,-0.023512336178563888
2021-07-30,-0.002295108766752764
2021-08-02,-0.0065651404020933175
2021-08-03,0.0073509430403591374
2021-08-04,-0.01359294622287471
2021-08-05,0.004939834927654292
2021-08-06,-0.0017232203445468196
2021-08-09,0.0003940890394909455
2021-08-10,-0.00566328541522455
2021-08-11,0.0009791255772427353
2021-08-12,0.0008313301487653717
2021-08-13,0.004107318023886077
2021-08-16,0.004731091830053354
2021-08-17,0.009260044987423981
2021-08-18,0.0029131473976969167
2021-08-19,0.0010562554343017103
2021-08-20,0.008871600180332477
2021-08-23,-0.0012936119272916272
2021-08-24,-0.010253255371317101
2021-08-25,0.005117468279029296
2021-08-26,0.009587803342455313
2021-08-27,-0.006923671023002235
2021-08-30,0.0005067798344106991
2021-08-31,0.006015125280619049
2021-09-01,0.009673253491484528
2021-09-02,-0.0008869127486996814
2021-09-03,0.013945705168137455
2021-09-06,-0.00890109826998163
2021-09-07,-0.006570584610502153
2021-09-08,0.011870686670904788
2021-09-09,0.0029922885171601533
2021-09-10,-0.008482927274264591
2021-09-13,0.007698095916154629
2021-09-14,-0.0039036585548662874
2021-09-15,0.0005559695416719008
2021-09-16,0.008693993175381592
2021-09-17,-0.0008674869298424376
2021-09-22,0.011437174234603676
2021-09-23,0.0004752572802158867
2021-09-24,-0.0015990874017536467
2021-09-27,0.0008693120112696507
2021-09-28,0.008739658508913365
2021-09-29,0.008311957312776477
2021-09-30,-0.007628753656203918
2021-10-08,0.0013976326199766692
2021-10-11,0.0061532227892928445
2021-10-12,0.003401047107509346
2021-10-13,-0.009433262281602533
2021-10-14,-0.0019352121866848646
2021-10-15,-0.009445828344990722
2021-10-18,-0.003843048851878875
2021-10-19,-0.004759950693390646
2021-10-20,0.00014580705106757245
2021-10-21,-0.0008874333405425462
2021-10-22,0.00023998503581209576
2021-10-25,-0.009960841896310978
2021-10-26,-9.514536344389871e-06
2021-10-27,-0.008972054928389392
2021-10-28,0.004206244219722401
2021-10-29,-0.0025293171518696953
2021-11-01,-0.0007605925175576604
2021-11-02,-4.102759704662992e-05
2021-11-03,-0.0014638956756093668
2021-11-04,-0.004943646039025668
2021-11-05,0.004985385579282568
2021-11-08,0.00038179857728022105
2021-11-09,-0.0025542216255135465
2021-11-10,0.005896140199331607
2021-11-11,-0.0010822912447154692
2021-11-12,0.0005667758068744079
2021-11-15,0.00739612036544602
2021-11-16,-0.0002466570881935609
2021-11-17,-0.0028978572969734035
2021-11-18,0.003037581509047967
2021-11-19,-0.0046581353469720525
2021-11-22,-0.010625958266180846
2021-11-23,0.004967174949529711
2021-11-24,-0.0024846730476847565
2021-11-25,0.0018096334262531783
2021-11-26,0.0014968528047605324
2021-11-29,-0.0004842947423030156
2021-11-30,0.0023429220599717844
2021-12-01,0.0015874306298782207
2021-12-02,0.0004056999657673945
2021-12-03,3.0693012030152955e-05
2021-12-06,0.002297693863994656
2021-12-07,0.0015262920952429995
2021-12-08,-0.01133904825247092
2021-12-09,-0.0019834057507468594
2021-12-10,-0.002733974361747326
2021-12-13,-0.007634978077360113
2021-12-14,0.0020489269052884783
2021-12-15,0.0038950914901717806
2021-12-16,-0.0017936122750377304
2021-12-17,0.008621546653692273
2021-12-20,0.013871425054815386
