,equity
2024-09-04,1385549.0041143384
2024-09-05,1391472.611019492
2024-09-06,1382700.4384049992
2024-09-09,1371031.0978553442
2024-09-10,1365369.5718279767
2024-09-11,1357820.562899119
2024-09-12,1351381.7826196086
2024-09-13,1345270.924059696
2024-09-18,1345683.9457248766
2024-09-19,1360242.9139149233
2024-09-20,1359403.6296961808
2024-09-23,1360089.4392802014
2024-09-24,1413224.2014958072
2024-09-25,1439424.0561211854
2024-09-26,1499365.237426556
2024-09-27,1567243.346228812
2024-09-30,1703974.987520534
2024-10-08,1784245.0418099447
2024-10-09,1657097.1166520955
2024-10-10,1697449.7464061866
2024-10-11,1673226.3082316169
2024-10-14,1699432.5097799222
2024-10-15,1669273.3113299988
2024-10-16,1679409.1323828509
2024-10-17,1656398.3893542085
2024-10-18,1678093.5758136534
2024-10-21,1672577.0465617
2024-10-22,1684664.2700995945
2024-10-23,1698916.110525206
2024-10-24,1692004.0982028139
2024-10-25,1685969.1122527313
2024-10-28,1689496.051672288
2024-10-29,1674202.241884382
2024-10-30,1659540.2524029391
2024-10-31,1649683.589688335
2024-11-01,1658874.151154628
2024-11-04,1670665.9116521124
2024-11-05,1687180.579232386
2024-11-06,1680418.1540237488
2024-11-07,1716708.5567382132
2024-11-08,1703102.5049169476
2024-11-11,1695244.2796434052
2024-11-12,1695450.7211229147
2024-11-13,1713194.8022316825
2024-11-14,1701211.456962525
2024-11-15,1701905.6485168822
2024-11-18,1711285.5700284608
2024-11-19,1708276.676054693
2024-11-20,1715011.632978213
2024-11-21,1718372.3493057627
2024-11-22,1676616.9264568624
2024-11-25,1685456.0103019646
2024-11-26,1681761.0972055297
2024-11-27,1701001.3888644488
2024-11-28,1692017.1234282332
2024-11-29,1700396.2715752488
2024-12-02,1713047.011018869
2024-12-03,1724361.3496289838
2024-12-04,1722529.4912479634
2024-12-05,1710672.720100451
2024-12-06,1725891.2177828457
2024-12-09,1733763.8762827385
2024-12-10,1730780.3132541003
2024-12-11,1741943.7745610627
2024-12-12,1755037.650853757
2024-12-13,1721467.3850314748
2024-12-16,1726121.1850405112
2024-12-17,1720664.9061457166
2024-12-18,1726640.4251537092
2024-12-19,1710568.452642646
2024-12-20,1694806.3724815357
2024-12-23,1708100.9462167793
2024-12-24,1731023.1223400214
2024-12-25,1738096.960406294
2024-12-26,1720956.4127472288
2024-12-27,1729268.1996038798
2024-12-30,1734794.6498129983
2024-12-31,1721224.9872878625
