date,momentum_60,reversal_20,volatility_20,liquidity_20
2021-04-22,-0.08229039754927334,-0.1474072087487204,0.26606245570242537,0.35667426891679244
2021-04-23,0.1760841719750253,-0.08706640459178941,0.0738589489506042,-0.04160528416848327
2021-04-26,0.05422441144803394,-0.20989727554227078,0.12531364612672255,0.15679230993923166
2021-04-27,-0.024120210692735098,-0.23290348508845612,0.278414368300674,0.14183688994415697
2021-04-28,0.025768069386856763,0.09401010345429238,-0.2186127855100098,-0.036890686382325705
2021-04-29,0.08518078022782649,-0.2196213382135195,0.13925544565401018,0.09327823754372357
2021-04-30,0.08815058413721139,0.07721038879762793,-0.12093283317299378,-0.2272321450472434
2021-05-06,0.37253021265191094,-0.005718371318480688,-0.33902864504852886,-0.2355501930067312
2021-05-07,0.28164136639491755,-0.2896267361407902,0.1065247304207333,0.11587092444116452
2021-05-10,-0.17716813900972048,0.2861836536728062,-0.09835698976056195,-0.07864861829889166
2021-05-11,0.019972523014540288,-0.2050531866216455,0.2122578014187159,0.15900356868211366
2021-05-12,-0.03378873893596474,0.1496123074273497,-0.19979500592645905,-0.23330940512642692
2021-05-13,-0.3218828225172892,0.26274921932012,0.03117220784686878,0.06518480232821097
2021-05-14,-0.2882357661150315,-0.11517000561103681,0.2857138274937407,0.3585531086358005
