,excess_return
2021-01-04,0.0
2021-01-05,-0.013530004671403952
2021-01-06,-0.004062596091704556
2021-01-07,-0.009493336882149478
2021-01-08,-0.0020109045019102373
2021-01-11,0.009629770200634708
2021-01-12,-0.02084553831942439
2021-01-13,-0.00178373040748905
2021-01-14,0.01012870117548716
2021-01-15,0.0028731845954177975
2021-01-18,-0.01210795445830211
2021-01-19,0.010979928981937857
2021-01-20,-0.008624646511646912
2021-01-21,-0.013002930240704114
2021-01-22,0.0032915311198591503
2021-01-25,-0.0032637948763862535
2021-01-26,0.014154979867341785
2021-01-27,-0.003301451708541916
2021-01-28,0.023987337379597053
2021-01-29,0.005744496491463607
2021-02-01,-0.009937039463587384
2021-02-02,-0.009393860180977098
2021-02-03,0.0012420819042382684
2021-02-04,0.0010692449118972734
2021-02-05,0.005979884212755624
2021-02-08,-0.014422780813644365
2021-02-09,-0.016901264447929464
2021-02-10,-0.00046077420643649177
2021-02-18,0.012177789886194106
2021-02-19,0.015313194975557356
2021-02-22,0.025767288826373608
2021-02-23,-0.001870931876825241
2021-02-24,0.010176483059019952
2021-02-25,0.004922936063320152
2021-02-26,0.008025928849148892
2021-03-01,-0.01451092782234984
2021-03-02,0.005316376089908256
2021-03-03,-0.003978005858128058
2021-03-04,0.028104320179332808
2021-03-05,0.006607118049737504
2021-03-08,0.027648022590319676
2021-03-09,0.01377709530551948
2021-03-10,-0.011736737404279506
2021-03-11,-0.008849076084946433
2021-03-12,0.012836903344204275
2021-03-15,0.017104567167861975
2021-03-16,0.0018168211313825417
2021-03-17,-0.01608378160268338
2021-03-18,-0.008901411962103298
2021-03-19,0.014804643948711067
2021-03-22,0.008288571461516188
2021-03-23,0.0008767600433535732
2021-03-24,0.012455157912991312
2021-03-25,-0.012159542878099078
2021-03-26,-0.010500637059802954
2021-03-29,0.0072873584395885815
2021-03-30,-0.006276394966967556
2021-03-31,0.01869117763999899
2021-04-01,-0.01916262259269202
2021-04-02,-0.0045182189415698855
2021-04-06,0.00549918510441955
2021-04-07,0.00497450262597578
2021-04-08,-0.004106461053259853
2021-04-09,0.005345105765620143
2021-04-12,0.01246922266331629
2021-04-13,-0.006016064079332713
2021-04-14,-0.003668769621563742
2021-04-15,-0.004898802323279836
2021-04-16,0.005970175082364782
2021-04-19,-0.009987806610082525
2021-04-20,-0.006365191100457586
2021-04-21,-0.002309456810980736
2021-04-22,-0.0009319820256361024
2021-04-23,-0.0038352735133414606
2021-04-26,0.0009448757871527019
2021-04-27,0.0002617359007158358
2021-04-28,-0.010540603546800562
2021-04-29,0.0006974255526738587
2021-04-30,-0.00413010406209065
2021-05-06,0.006459694114597219
2021-05-07,0.014693963186205217
2021-05-10,-0.0001108634478596735
2021-05-11,0.0029735826917211914
2021-05-12,-0.004808700832429199
2021-05-13,0.006006901923292304
2021-05-14,-0.008364686533623863
2021-05-17,-0.012939860654333448
2021-05-18,-0.0035210625597700443
2021-05-19,-0.004568920280259079
2021-05-20,-0.0006433466342874473
2021-05-21,0.00300476164539268
2021-05-24,7.251272180243667e-05
2021-05-25,-0.012013582391285887
2021-05-26,0.001004974693110866
2021-05-27,-0.0053434452323213545
2021-05-28,-0.0007358833093365547
2021-05-31,-0.009795937728201835
2021-06-01,-0.005886733040906719
2021-06-02,0.009050508978899724
2021-06-03,0.004287271177028135
2021-06-04,-0.007225378718187742
2021-06-07,-0.0052868740024857265
2021-06-08,0.005710529546024648
2021-06-09,-0.005446204874043039
2021-06-10,-0.006175216870996141
2021-06-11,0.0031265063400159367
2021-06-15,6.749938636122117e-05
2021-06-16,0.012883326921203656
2021-06-17,-0.011905245539254018
2021-06-18,-0.008862126450869028
2021-06-21,0.0005040969237719632
2021-06-22,9.290524388968352e-06
2021-06-23,-0.005620451627319641
2021-06-24,0.005899175231426947
2021-06-25,-0.010156002278982527
2021-06-28,-0.003032265233246141
2021-06-29,0.0009749561210432647
2021-06-30,-0.006142824891268001
2021-07-01,0.005651949401115767
2021-07-02,0.010484552808994678
2021-07-05,-0.008969417785353899
