,oos_daily_return
2023-05-24,1.0260715527080766
2023-05-25,1.027390955510467
2023-05-26,1.038955637846827
2023-05-29,1.0296960999789215
2023-05-30,1.0378491228267606
2023-05-31,1.0235470885874218
2023-06-01,1.0165601188609321
2023-06-02,1.0506796437244135
2023-06-05,1.04407301929866
2023-06-06,1.0447931820596963
2023-06-07,1.0546587266719485
2023-06-08,1.0723463191761324
2023-06-09,1.0539428800785327
2023-06-12,1.0459746792778648
2023-06-13,1.0473386848047297
2023-06-14,1.0383766434333082
2023-06-15,1.056394849535045
2023-06-16,1.0506527912771453
2023-06-19,1.0302992085598317
2023-06-20,1.0196612573965802
2023-06-21,1.0164648977026811
2023-06-26,1.0018210273921326
2023-06-27,1.027547517014461
2023-06-28,1.0248249050279332
2023-06-29,1.0114991337824708
2023-06-30,1.0136065611686507
2023-07-03,1.0136065611686507
2023-07-04,1.0136065611686507
2023-07-05,1.0136065611686507
2023-07-06,1.0136065611686507
2023-07-07,1.0136065611686507
2023-07-10,1.0136065611686507
2023-07-11,1.0136065611686507
2023-07-12,1.0136065611686507
2023-07-13,1.0136065611686507
2023-07-14,1.0136065611686507
2023-07-17,1.0136065611686507
2023-07-18,1.0136065611686507
2023-07-19,1.0136065611686507
2023-07-20,1.0136065611686507
2023-07-21,1.0136065611686507
2023-07-24,1.0136065611686507
2023-07-25,1.0136065611686507
2023-07-26,1.0136065611686507
2023-07-27,1.0136065611686507
2023-07-28,1.0136065611686507
2023-07-31,1.0136065611686507
2023-08-01,1.0127956759197156
2023-08-02,1.0129376305794673
2023-08-03,1.021704087019796
2023-08-04,1.0212726475730642
2023-08-07,0.9878953209244857
2023-08-08,0.983910744443701
2023-08-09,0.97716407585671
2023-08-10,0.9776201896417933
2023-08-11,0.9531581160463141
2023-08-14,0.954381722286568
2023-08-15,0.9586921625772018
2023-08-16,0.9509834936548288
2023-08-17,0.94881509648218
2023-08-18,0.9318037548127551
2023-08-21,0.9198589805123631
2023-08-22,0.9365908932655336
2023-08-23,0.9144429612594103
2023-08-24,0.9126707296674451
2023-08-25,0.9115265282626552
2023-08-28,0.9326375640892304
2023-08-29,0.9393390736381652
2023-08-30,0.944103536921101
2023-08-31,0.9445975083810783
2023-09-01,0.9595430356336132
2023-09-04,0.9759771138990008
2023-09-05,0.9687819949929142
2023-09-06,0.9652940485907222
2023-09-07,0.9508325623575886
2023-09-08,0.9455597470802647
2023-09-11,0.9539575445662942
2023-09-12,0.9513747181191471
2023-09-13,0.9405157510374581
2023-09-14,0.9411993766970917
2023-09-15,0.9338751312206941
2023-09-18,0.9316244725038865
2023-09-19,0.9307090516871245
2023-09-20,0.9291340538388936
2023-09-21,0.9302059070479666
2023-09-22,0.9490829673517149
2023-09-25,0.9360916157383679
2023-09-26,0.9351274936832462
2023-09-27,0.9311246822482675
2023-09-28,0.9338445674469051
2023-10-09,0.9362369858253602
2023-10-10,0.925075911887011
2023-10-11,0.9299724669840511
2023-10-12,0.9340692693923971
2023-10-13,0.9208953469393563
2023-10-16,0.9041530712152922
2023-10-17,0.9003116315998632
2023-10-18,0.8853774400943935
2023-10-19,0.8672937884766492
2023-10-20,0.8590576153616184
2023-10-23,0.8446011928346235
2023-10-24,0.8346900024896092
2023-10-25,0.8391323641301126
2023-10-26,0.8383088594868177
2023-10-27,0.8460919612196687
2023-10-30,0.856293908306682
2023-10-31,0.8404707949186332
2023-11-01,0.8338504451876353
2023-11-02,0.830750848880963
2023-11-03,0.8450446680325229
2023-11-06,0.8697483512485232
2023-11-07,0.8692093072410031
2023-11-08,0.8681623458236564
2023-11-09,0.869277813341182
2023-11-10,0.860416647366875
2023-11-13,0.8623505546038874
2023-11-14,0.8655733792084234
2023-11-15,0.8722478661781112
2023-11-16,0.8657708331068198
2023-11-17,0.8607957447767921
2023-11-20,0.8585511443081209
2023-11-21,0.8615012789364637
2023-11-22,0.8493376049947182
2023-11-23,0.8606953241387723
2023-11-24,0.8556913044165795
2023-11-27,0.8509311913499599
2023-11-28,0.8480786920964054
2023-11-29,0.8363547920464907
2023-11-30,0.8375775143233328
2023-12-01,0.8384887023801186
2023-12-04,0.8323183790845867
2023-12-05,0.8144534479534321
2023-12-06,0.8176700270927111
2023-12-07,0.818358059886898
2023-12-08,0.8210884785365614
2023-12-11,0.8182870351223317
2023-12-12,0.8227812173651802
2023-12-13,0.8043080767861706
2023-12-14,0.8025033746625315
2023-12-15,0.8073380065496608
2023-12-18,0.7994128595414589
2023-12-19,0.7997313998472589
2023-12-20,0.7938198674664876
2023-12-21,0.8025436121929616
2023-12-22,0.8005403897657735
2023-12-25,0.8035251789956966
2023-12-26,0.7935653356242297
2023-12-27,0.8031441488300778
2023-12-28,0.8274118866508472
2023-12-29,0.8307773767730828
2024-01-02,0.8307773767730828
2024-01-03,0.8307773767730828
2024-01-04,0.8307773767730828
2024-01-05,0.8307773767730828
2024-01-08,0.8307773767730828
2024-01-09,0.8307773767730828
2024-01-10,0.8307773767730828
2024-01-11,0.8307773767730828
2024-01-12,0.8307773767730828
2024-01-15,0.8307773767730828
2024-01-16,0.8307773767730828
2024-01-17,0.8307773767730828
2024-01-18,0.8307773767730828
2024-01-19,0.8307773767730828
2024-01-22,0.8307773767730828
2024-01-23,0.8307773767730828
2024-01-24,0.8307773767730828
2024-01-25,0.8307773767730828
2024-01-26,0.8307773767730828
2024-01-29,0.8307773767730828
2024-01-30,0.8307773767730828
2024-01-31,0.8307773767730828
2024-02-01,0.8301127548716644
2024-02-02,0.830424463626748
2024-02-05,0.8390651515347378
2024-02-06,0.871741687938866
2024-02-07,0.8662935028866918
2024-02-08,0.8684111907408927
2024-02-19,0.8868474465089256
2024-02-20,0.8991554120445308
2024-02-21,0.9357738764820677
2024-02-22,0.9452891588210773
2024-02-23,0.934503360091077
2024-02-26,0.9237855731505946
2024-02-27,0.9229100221753708
2024-02-28,0.9083862658331067
2024-02-29,0.9279015009152373
2024-03-01,0.9275033498134109
2024-03-04,0.9259212545472046
2024-03-05,0.9295884432389729
2024-03-06,0.9542486038215893
2024-03-07,0.9485552809978584
2024-03-08,0.937889629333829
2024-03-11,0.9204134306468855
2024-03-12,0.9021660083694114
2024-03-13,0.88535856031509
2024-03-14,0.9110846984115439
2024-03-15,0.9027281086040325
2024-03-18,0.9229554261091429
2024-03-19,0.9080539367218136
2024-03-20,0.8992511955527808
2024-03-21,0.8938527748139149
2024-03-22,0.8925614299473665
2024-03-25,0.915473531075163
2024-03-26,0.9279839660707649
2024-03-27,0.9148206360594314
2024-03-28,0.9274852208444183
2024-03-29,0.94663767022002
2024-04-01,0.9848158174418247
2024-04-02,0.973343236599263
2024-04-03,0.9774267553768194
2024-04-08,0.9818983270303739
2024-04-09,0.9704623369635716
2024-04-10,0.9739575169733505
2024-04-11,0.9818804163721911
2024-04-12,0.9694779599009721
2024-04-15,0.9922697589907731
2024-04-16,0.975948309791208
2024-04-17,1.0086597572227403
2024-04-18,1.0065535475655427
2024-04-19,1.0029246615019414
