date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down,can_buy,can_sell
2023-01-03,3.83,3.86,3.79,3.84,46493185.0,184020303.0,0.0020631079810211447,22535507316.0,000166.SZ,1.0,86536348093.44,False,False,False,True,True
2023-01-04,3.84,3.86,3.83,3.85,33025765.0,131632789.0,0.0014654990693975642,22535507316.0,000166.SZ,1.0,86761703166.6,False,False,False,True,True
2023-01-05,3.86,3.89,3.85,3.88,40737018.0,163437190.0,0.001807681425972474,22535507316.0,000166.SZ,1.0,87437768386.08,False,False,False,True,True
2023-01-06,3.87,3.89,3.86,3.87,32766266.0,131511990.0,0.0014539839525483527,22535507316.0,000166.SZ,1.0,87212413312.92,False,False,False,True,True
2023-01-09,3.87,3.92,3.87,3.89,44562874.0,180014947.0,0.001977451555677239,22535507316.0,000166.SZ,1.0,87663123459.24,False,False,False,True,True
2023-01-10,3.9,3.91,3.87,3.88,37176014.0,150036578.0,0.0016496639493713717,22535507316.0,000166.SZ,1.0,87437768386.08,False,False,False,True,True
2023-01-11,3.88,3.9,3.86,3.87,25748771.0,103502718.0,0.0011425867027949539,22535507316.0,000166.SZ,1.0,87212413312.92,False,False,False,True,True
2023-01-12,3.86,3.89,3.84,3.88,33368400.0,133573020.0,0.0014807032977823733,22535507316.0,000166.SZ,1.0,87437768386.08,False,False,False,True,True
2023-01-13,3.89,3.92,3.87,3.92,55778442.0,225287906.0,0.0024751358475252885,22535507316.0,000166.SZ,1.0,88339188678.72,False,False,False,True,True
2023-01-16,3.92,4.06,3.91,4.0,151051113.0,627366366.0,0.006702805083635952,22535507316.0,000166.SZ,1.0,90142029264.0,False,False,False,True,True
2023-01-17,4.0,4.04,3.98,4.03,79210149.0,329701195.0,0.0035149041860602593,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-01-18,4.03,4.05,4.02,4.03,52815457.0,221271428.0,0.0023436551154320594,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-01-19,4.03,4.09,4.01,4.09,72527793.0,305546237.0,0.0032183785340614873,22535507316.0,000166.SZ,1.0,92170224922.44,False,False,False,True,True
2023-01-20,4.08,4.09,4.04,4.06,73749055.0,310207561.0,0.0032725713233728204,22535507316.0,000166.SZ,1.0,91494159702.95999,False,False,False,True,True
2023-01-30,4.1,4.12,4.02,4.03,70872426.0,298159184.0,0.0031449225884380796,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-01-31,4.03,4.05,3.99,4.0,55812024.0,232353059.0,0.002476626029198552,22535507316.0,000166.SZ,1.0,90142029264.0,False,False,False,True,True
2023-02-01,4.02,4.1,4.0,4.08,67415303.0,282882769.0,0.0029915147706542095,22535507316.0,000166.SZ,1.0,91944869849.28,False,False,False,True,True
2023-02-02,4.2,4.23,4.08,4.09,160264074.0,687263310.0,0.007111624857285285,22535507316.0,000166.SZ,1.0,92170224922.44,False,False,False,True,True
2023-02-03,4.07,4.1,4.02,4.05,76216646.0,320639527.0,0.003382069235507598,22535507316.0,000166.SZ,1.0,91268804629.8,False,False,False,True,True
2023-02-06,4.05,4.05,4.01,4.03,39475452.0,165175015.0,0.0017517001701564889,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-02-07,4.03,4.05,4.0,4.03,45171747.0,188656400.0,0.0020044699401077374,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-02-08,4.04,4.05,3.98,3.99,40564405.0,168711275.0,0.0018000218247227855,22535507316.0,000166.SZ,1.0,89916674190.84001,False,False,False,True,True
2023-02-09,3.98,4.04,3.97,4.04,39347474.0,163982063.0,0.0017460212210116813,22535507316.0,000166.SZ,1.0,91043449556.64,False,False,False,True,True
2023-02-10,4.03,4.06,4.01,4.02,31315628.0,130921865.0,0.0013896127369525068,22535507316.0,000166.SZ,1.0,90592739410.31999,False,False,False,True,True
2023-02-13,4.02,4.06,4.01,4.05,37727927.0,158241236.0,0.001674154767006888,22535507316.0,000166.SZ,1.0,91268804629.8,False,False,False,True,True
2023-02-14,4.05,4.07,4.03,4.05,33093376.0,138955834.0,0.0014684992681085111,22535507316.0,000166.SZ,1.0,91268804629.8,False,False,False,True,True
2023-02-15,4.06,4.06,4.02,4.03,29660059.0,124216169.0,0.0013161478276968556,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-02-16,4.04,4.1,3.97,4.0,79112003.0,332305105.0,0.00351054901452479,22535507316.0,000166.SZ,1.0,90142029264.0,False,False,False,True,True
2023-02-17,4.0,4.02,3.95,3.96,46529990.0,192480118.0,0.0020647411814405502,22535507316.0,000166.SZ,1.0,89240608971.36,False,False,False,True,True
2023-02-20,4.0,4.09,3.98,4.08,89723399.0,376455412.0,0.003981423526076878,22535507316.0,000166.SZ,1.0,91944869849.28,False,False,False,True,True
2023-02-21,4.08,4.09,4.05,4.09,55701950.0,235313111.0,0.0024717415596165492,22535507316.0,000166.SZ,1.0,92170224922.44,False,False,False,True,True
2023-02-22,4.07,4.1,4.06,4.07,42409612.0,179394276.0,0.0018819018096783457,22535507316.0,000166.SZ,1.0,91719514776.12001,False,False,False,True,True
2023-02-23,4.08,4.13,4.07,4.09,53747098.0,228380148.0,0.0023849961417038994,22535507316.0,000166.SZ,1.0,92170224922.44,False,False,False,True,True
2023-02-24,4.09,4.11,4.04,4.07,37679430.0,159046669.0,0.0016720027409033724,22535507316.0,000166.SZ,1.0,91719514776.12001,False,False,False,True,True
2023-02-27,4.04,4.07,4.02,4.03,31686735.0,132800720.0,0.0014060803937394706,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-02-28,4.03,4.07,4.01,4.07,37292226.0,156283693.0,0.0016548207891252072,22535507316.0,000166.SZ,1.0,91719514776.12001,False,False,False,True,True
2023-03-01,4.07,4.11,4.05,4.1,61530619.0,260589994.0,0.002730385348649943,22535507316.0,000166.SZ,1.0,92395579995.59999,False,False,False,True,True
2023-03-02,4.1,4.12,4.08,4.1,54736504.0,232971572.0,0.0024289004561764446,22535507316.0,000166.SZ,1.0,92395579995.59999,False,False,False,True,True
2023-03-03,4.12,4.14,4.09,4.13,59756533.0,255055760.0,0.002651661316609164,22535507316.0,000166.SZ,1.0,93071645215.08,False,False,False,True,True
2023-03-06,4.14,4.15,4.08,4.09,49232244.0,209388424.0,0.0021846521274027663,22535507316.0,000166.SZ,1.0,92170224922.44,False,False,False,True,True
2023-03-07,4.09,4.13,4.06,4.06,65714478.0,279112047.0,0.0029160416527806913,22535507316.0,000166.SZ,1.0,91494159702.95999,False,False,False,True,True
2023-03-08,4.05,4.07,4.03,4.05,37023576.0,155354830.0,0.001642899601985601,22535507316.0,000166.SZ,1.0,91268804629.8,False,False,False,True,True
2023-03-09,4.05,4.06,4.02,4.03,30010186.0,125662705.0,0.001331684509214179,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-03-10,4.02,4.03,3.98,3.99,41880248.0,173912750.0,0.0018584115907728162,22535507316.0,000166.SZ,1.0,89916674190.84001,False,False,False,True,True
2023-03-13,3.98,4.01,3.96,4.0,43787606.0,180957478.0,0.0019430494901222484,22535507316.0,000166.SZ,1.0,90142029264.0,False,False,False,True,True
2023-03-14,3.99,4.0,3.95,3.96,40732011.0,167862124.0,0.001807459243266321,22535507316.0,000166.SZ,1.0,89240608971.36,False,False,False,True,True
2023-03-15,3.98,4.01,3.97,4.0,29299959.0,121444693.0,0.0013001686001183255,22535507316.0,000166.SZ,1.0,90142029264.0,False,False,False,True,True
2023-03-16,3.98,4.0,3.96,3.97,27638994.0,114197085.0,0.0012264642465082902,22535507316.0,000166.SZ,1.0,89465964044.52,False,False,False,True,True
2023-03-17,3.99,4.05,3.98,4.01,53934297.0,224868761.0,0.002393302988200632,22535507316.0,000166.SZ,1.0,90367384337.15999,False,False,False,True,True
2023-03-20,4.01,4.05,3.98,3.98,47138912.0,196364551.0,0.002091761740217484,22535507316.0,000166.SZ,1.0,89691319117.68,False,False,False,True,True
2023-03-21,4.0,4.03,3.98,4.02,30048270.0,124894475.0,0.001333374464512987,22535507316.0,000166.SZ,1.0,90592739410.31999,False,False,False,True,True
2023-03-22,4.03,4.04,4.0,4.03,35685845.0,148846450.0,0.001583538568695251,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-03-23,4.02,4.08,4.01,4.08,46736631.0,196271485.0,0.002073910755353505,22535507316.0,000166.SZ,1.0,91944869849.28,False,False,False,True,True
2023-03-24,4.08,4.09,4.04,4.07,39367635.0,166054739.0,0.0017469158536337608,22535507316.0,000166.SZ,1.0,91719514776.12001,False,False,False,True,True
2023-03-27,4.07,4.09,4.03,4.06,37360533.0,157319885.0,0.0016578518724304188,22535507316.0,000166.SZ,1.0,91494159702.95999,False,False,False,True,True
2023-03-28,4.06,4.07,4.04,4.05,29333400.0,123340630.0,0.0013016525249987853,22535507316.0,000166.SZ,1.0,91268804629.8,False,False,False,True,True
2023-03-29,4.06,4.07,4.01,4.03,28591992.0,119549111.0,0.0012687529772049974,22535507316.0,000166.SZ,1.0,90818094483.48001,False,False,False,True,True
2023-03-30,4.04,4.07,3.99,4.05,41430909.0,173155492.0,0.001838472434591452,22535507316.0,000166.SZ,1.0,91268804629.8,False,False,False,True,True
2023-03-31,4.04,4.05,4.02,4.02,32866611.0,137408790.0,0.0014584367034269077,22535507316.0,000166.SZ,1.0,90592739410.31999,False,False,False,True,True
2023-04-03,4.02,4.1,4.01,4.09,87926240.0,370799188.0,0.0039016756431115795,22535507316.0,000166.SZ,1.0,92170224922.44,False,False,False,True,True
