date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down
2021-01-04,32.91,33.99,32.59,33.57,21558454.0,722731933.0,0.04316594736515935,499431967.0,688126.SH,1.0,16765931132.19,False,False,False
2021-01-05,33.41,34.57,32.91,34.53,22131284.0,756339391.0,0.0443129103908561,499431967.0,688126.SH,1.0,17245385820.510002,False,False,False
2021-01-06,34.83,35.78,33.68,33.86,24341821.0,843575952.0,0.048739012735242074,499431967.0,688126.SH,1.0,16910766402.619999,False,False,False
2021-01-07,34.18,34.18,32.23,32.51,19301478.0,636179447.0,0.038646861385226466,499431967.0,688126.SH,1.0,16236533247.169998,False,False,False
2021-01-08,32.52,33.35,31.99,32.28,16028885.0,524648067.0,0.0320942311648225,499431967.0,688126.SH,1.0,16121663894.76,False,False,False
2021-01-11,32.07,33.71,31.94,32.22,18701946.0,613419026.0,0.03744643362005701,499431967.0,688126.SH,1.0,16091697976.74,False,False,False
2021-01-12,32.0,32.45,31.33,31.78,16081870.0,510886136.0,0.03220032169066182,499431967.0,688126.SH,1.0,15871947911.26,False,False,False
2021-01-13,32.07,33.35,32.0,32.34,22636678.0,738095226.0,0.04532484801878931,499431967.0,688126.SH,1.0,16151629812.780003,False,False,False
2021-01-14,31.98,38.0,31.72,36.76,73081805.0,2621862392.0,0.14632985036778792,499431967.0,688126.SH,1.0,18359119106.92,False,True,False
2021-01-15,36.44,37.34,34.49,34.79,49206702.0,1770577727.0,0.09852533528355424,499431967.0,688126.SH,1.0,17375238131.93,False,False,False
2021-01-18,34.4,37.59,34.21,36.62,44608392.0,1629742271.0,0.08931825543317695,499431967.0,688126.SH,1.0,18289198631.539997,False,False,False
2021-01-19,36.98,38.09,36.11,36.81,36563948.0,1361597444.0,0.07321106860586679,499431967.0,688126.SH,1.0,18384090705.27,False,False,False
2021-01-20,37.7,38.06,36.2,36.96,27244420.0,1007170972.0,0.05455081332429007,499431967.0,688126.SH,1.0,18459005500.32,False,False,False
2021-01-21,36.4,36.89,35.27,35.92,28078742.0,1015112130.0,0.05622135517008266,499431967.0,688126.SH,1.0,17939596254.64,False,False,False
2021-01-22,35.92,36.6,34.8,35.02,23326742.0,827852915.0,0.04670654571856831,499431967.0,688126.SH,1.0,17490107484.34,False,False,False
2021-01-25,34.19,35.98,34.04,34.84,20938899.0,735962577.0,0.041925428053346855,499431967.0,688126.SH,1.0,17400209730.280003,False,False,False
2021-01-26,34.81,35.84,34.52,35.12,16996754.0,600308497.0,0.03403217079214315,499431967.0,688126.SH,1.0,17540050681.039997,False,False,False
2021-01-27,35.12,35.3,32.74,32.93,21950611.0,737591919.0,0.04395115341105108,499431967.0,688126.SH,1.0,16446294673.31,False,False,False
2021-01-28,33.01,33.76,32.41,32.41,16699619.0,551594328.0,0.03343722489433681,499431967.0,688126.SH,1.0,16186590050.469997,False,False,False
2021-01-29,32.51,32.99,30.42,30.98,26952155.0,844015322.0,0.05396561850435176,499431967.0,688126.SH,1.0,15472402337.66,False,False,False
2021-02-01,31.31,32.24,30.94,31.83,13916502.0,439678930.0,0.02786466009293314,499431967.0,688126.SH,1.0,15896919509.609999,False,False,False
2021-02-02,31.85,32.0,31.25,31.42,11014239.0,347625426.0,0.022053532268189794,499431967.0,688126.SH,1.0,15692152403.140001,False,False,False
2021-02-03,31.67,31.67,29.82,30.01,19704890.0,599785255.0,0.039454603033049346,499431967.0,688126.SH,1.0,14987953329.67,False,False,False
2021-02-04,29.78,30.42,27.63,29.04,27713189.0,798525006.0,0.055489417640741445,499431967.0,688126.SH,1.0,14503504321.68,False,False,False
2021-02-05,29.08,29.23,27.33,27.33,18291063.0,514447959.0,0.03662373297782919,499431967.0,688126.SH,1.0,13649475658.109999,False,False,False
