date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down,can_buy,can_sell
2023-01-03,3.28,3.34,3.26,3.34,112566005.0,421568958.0,0.008245584585829123,13651670640.0,000100.SZ,1.0,45596579937.6,False,False,False,True,True
2023-01-04,3.33,3.42,3.32,3.4,164097644.0,628869492.0,0.012020334238007958,13651670640.0,000100.SZ,1.0,46415680176.0,False,False,False,True,True
2023-01-05,3.39,3.4,3.36,3.39,100023247.0,383364284.0,0.007326813665349313,13651670640.0,000100.SZ,1.0,46279163469.6,False,False,False,True,True
2023-01-06,3.38,3.47,3.37,3.41,179182078.0,696079236.0,0.013125285741584518,13651670640.0,000100.SZ,1.0,46552196882.4,False,False,False,True,True
2023-01-09,3.42,3.42,3.39,3.41,87868255.0,339138362.0,0.006436447034001987,13651670640.0,000100.SZ,1.0,46552196882.4,False,False,False,True,True
2023-01-10,3.42,3.45,3.38,3.42,101942335.0,394404483.0,0.00746738898763822,13651670640.0,000100.SZ,1.0,46688713588.799995,False,False,False,True,True
2023-01-11,3.42,3.47,3.39,3.4,155188078.0,603992825.0,0.011367698656990161,13651670640.0,000100.SZ,1.0,46415680176.0,False,False,False,True,True
2023-01-12,3.4,3.42,3.36,3.41,95613218.0,367442410.0,0.007003774154926434,13651670640.0,000100.SZ,1.0,46552196882.4,False,False,False,True,True
2023-01-13,3.41,3.42,3.38,3.41,78130193.0,300681739.0,0.005723123203036782,13651670640.0,000100.SZ,1.0,46552196882.4,False,False,False,True,True
2023-01-16,3.4,3.53,3.39,3.52,281659725.0,1111881020.0,0.02063188692633153,13651670640.0,000100.SZ,1.0,48053880652.8,False,False,False,True,True
2023-01-17,3.52,3.57,3.51,3.55,163830966.0,658063523.0,0.012000799779037154,13651670640.0,000100.SZ,1.0,48463430772.0,False,False,False,True,True
2023-01-18,3.54,3.58,3.53,3.57,144456324.0,582819164.0,0.010581585786045598,13651670640.0,000100.SZ,1.0,48736464184.799995,False,False,False,True,True
2023-01-19,3.54,3.66,3.53,3.65,218406790.0,893022429.0,0.015998539355326843,13651670640.0,000100.SZ,1.0,49828597836.0,False,False,False,True,True
2023-01-20,3.67,3.8,3.61,3.64,241808092.0,1005977205.0,0.017712710654730533,13651670640.0,000100.SZ,1.0,49692081129.6,False,False,False,True,True
2023-01-30,3.67,3.81,3.64,3.74,409436325.0,1732885649.0,0.02999166444876962,13651670640.0,000100.SZ,1.0,51057248193.600006,False,False,False,True,True
2023-01-31,3.72,3.73,3.67,3.71,187984338.0,787809056.0,0.013770061039210656,13651670640.0,000100.SZ,1.0,50647698074.4,False,False,False,True,True
2023-02-01,3.71,3.74,3.68,3.73,147751077.0,621725419.0,0.010822930093777884,13651670640.0,000100.SZ,1.0,50920731487.2,False,False,False,True,True
2023-02-02,3.74,3.77,3.69,3.7,188929965.0,797221067.0,0.013839329264685512,13651670640.0,000100.SZ,1.0,50511181368.0,False,False,False,True,True
2023-02-03,3.7,3.71,3.63,3.68,200087013.0,830221454.0,0.014656595392342398,13651670640.0,000100.SZ,1.0,50238147955.200005,False,False,False,True,True
2023-02-06,3.66,3.71,3.65,3.65,134158688.0,557812113.0,0.00982727253959007,13651670640.0,000100.SZ,1.0,49828597836.0,False,False,False,True,True
2023-02-07,3.65,3.69,3.64,3.66,87200030.0,361590836.0,0.006387498812379787,13651670640.0,000100.SZ,1.0,49965114542.4,False,False,False,True,True
2023-02-08,3.66,3.68,3.61,3.62,85510673.0,352289576.0,0.006263751540375574,13651670640.0,000100.SZ,1.0,49419047716.8,False,False,False,True,True
2023-02-09,3.6,3.7,3.6,3.7,165149882.0,685628330.0,0.012097411837354435,13651670640.0,000100.SZ,1.0,50511181368.0,False,False,False,True,True
2023-02-10,3.7,3.77,3.68,3.71,147187850.0,621385354.0,0.010781673091990154,13651670640.0,000100.SZ,1.0,50647698074.4,False,False,False,True,True
2023-02-13,3.71,3.72,3.68,3.69,121010398.0,507295785.0,0.008864145729199925,13651670640.0,000100.SZ,1.0,50374664661.6,False,False,False,True,True
2023-02-14,3.7,3.74,3.67,3.71,112961334.0,473302414.0,0.008274542873091172,13651670640.0,000100.SZ,1.0,50647698074.4,False,False,False,True,True
2023-02-15,3.81,4.05,3.81,3.95,767985581.0,3455531299.0,0.05625579471202361,13651670640.0,000100.SZ,1.0,53924099028.0,False,False,False,True,True
2023-02-16,4.09,4.1,3.87,3.91,676118103.0,3071469556.0,0.04952640016225882,13651670640.0,000100.SZ,1.0,53378032202.4,False,False,False,True,True
2023-02-17,3.95,3.95,3.8,3.8,359120523.0,1569534139.0,0.02630597620394979,13651670640.0,000100.SZ,1.0,51876348432.0,False,False,False,True,True
2023-02-20,3.79,3.99,3.78,3.94,380220282.0,1681199207.0,0.02785155692856651,13651670640.0,000100.SZ,1.0,53787582321.6,False,False,False,True,True
2023-02-21,3.92,3.99,3.91,3.96,226694928.0,1015516196.0,0.016605654646822038,13651670640.0,000100.SZ,1.0,54060615734.4,False,False,False,True,True
2023-02-22,3.93,4.06,3.91,4.0,230597373.0,1042762160.0,0.016891513066857874,13651670640.0,000100.SZ,1.0,54606682560.0,False,False,False,True,True
2023-02-23,3.99,4.04,3.92,3.98,239249477.0,1076049368.0,0.017525289271115903,13651670640.0,000100.SZ,1.0,54333649147.2,False,False,False,True,True
2023-02-24,3.95,3.99,3.89,3.93,135044010.0,600533918.0,0.009892123356998891,13651670640.0,000100.SZ,1.0,53651065615.200005,False,False,False,True,True
2023-02-27,3.89,3.95,3.88,3.9,133836764.0,594035499.0,0.009803691249908443,13651670640.0,000100.SZ,1.0,53241515496.0,False,False,False,True,True
2023-02-28,3.9,3.95,3.86,3.92,163195058.0,720578900.0,0.01195421881347117,13651670640.0,000100.SZ,1.0,53514548908.799995,False,False,False,True,True
2023-03-01,3.92,3.99,3.9,3.95,191255844.0,856689355.0,0.014009702478436001,13651670640.0,000100.SZ,1.0,53924099028.0,False,False,False,True,True
2023-03-02,3.95,3.97,3.92,3.94,103046274.0,460335905.0,0.0075482537425177725,13651670640.0,000100.SZ,1.0,53787582321.6,False,False,False,True,True
2023-03-03,3.95,3.96,3.87,3.94,128101681.0,568205729.0,0.009383590065867572,13651670640.0,000100.SZ,1.0,53787582321.6,False,False,False,True,True
2023-03-06,3.94,3.97,3.87,3.88,156513470.0,692023144.0,0.011464785089482645,13651670640.0,000100.SZ,1.0,52968482083.2,False,False,False,True,True
2023-03-07,3.96,4.1,3.84,3.85,416205167.0,1871760023.0,0.03048748962493282,13651670640.0,000100.SZ,1.0,52558931964.0,False,False,False,True,True
2023-03-08,3.85,3.87,3.8,3.87,148355667.0,644456534.0,0.010867216981144514,13651670640.0,000100.SZ,1.0,52831965376.8,False,False,False,True,True
