date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down,can_buy,can_sell
2023-01-03,11.18,11.73,11.05,11.66,219412794.0,2971546989.0,0.011306704962521038,19405546950.0,000001.SZ,1.0,226268677437.0,False,False,False,True,True
2023-01-04,11.61,12.21,11.54,12.13,218968253.0,3110729449.0,0.011283797027942055,19405546950.0,000001.SZ,1.0,235389284503.5,False,False,False,True,True
2023-01-05,12.19,12.48,12.17,12.26,166542518.0,2417272356.0,0.008582212005109188,19405546950.0,000001.SZ,1.0,237912005607.0,False,False,False,True,True
2023-01-06,12.28,12.46,12.26,12.38,119574471.0,1747915169.0,0.006161870691307672,19405546950.0,000001.SZ,1.0,240240671241.0,False,False,False,True,True
2023-01-09,12.49,12.6,12.3,12.53,105765911.0,1561368487.0,0.005450292706127513,19405546950.0,000001.SZ,1.0,243151503283.5,False,False,False,True,True
2023-01-10,12.5,12.61,12.19,12.23,126942339.0,1851093717.0,0.0065415491419580935,19405546950.0,000001.SZ,1.0,237329839198.5,False,False,False,True,True
2023-01-11,12.24,12.52,12.19,12.42,83056612.0,1217450812.0,0.004280044886856436,19405546950.0,000001.SZ,1.0,241016893119.0,False,False,False,True,True
2023-01-12,12.51,12.51,12.3,12.42,62569484.0,914367700.0,0.003224309222575146,19405546950.0,000001.SZ,1.0,241016893119.0,False,False,False,True,True
2023-01-13,12.42,12.66,12.32,12.66,94908583.0,1407181074.0,0.004890796597722282,19405546950.0,000001.SZ,1.0,245674224387.0,False,False,False,True,True
2023-01-16,12.66,12.94,12.57,12.77,156003989.0,2356399993.0,0.008039144137599276,19405546950.0,000001.SZ,1.0,247808834551.5,False,False,False,True,True
2023-01-17,12.81,12.85,12.51,12.68,93583454.0,1396151515.0,0.00482251050388456,19405546950.0,000001.SZ,1.0,246062335326.0,False,False,False,True,True
2023-01-18,12.66,12.85,12.63,12.79,71843403.0,1083362998.0,0.003702209640630614,19405546950.0,000001.SZ,1.0,248196945490.49997,False,False,False,True,True
2023-01-19,12.81,12.91,12.59,12.78,64187520.0,963744633.0,0.0033076892996308977,19405546950.0,000001.SZ,1.0,248002890021.0,False,False,False,True,True
2023-01-20,12.84,12.9,12.7,12.81,60859008.0,920144806.0,0.003136165559095463,19405546950.0,000001.SZ,1.0,248585056429.5,False,False,False,True,True
2023-01-30,13.21,13.33,12.61,12.83,137431750.0,2096867649.0,0.00708208587751246,19405546950.0,000001.SZ,1.0,248973167368.5,False,False,False,True,True
2023-01-31,12.9,13.13,12.67,12.69,103049784.0,1568639326.0,0.005310326179700902,19405546950.0,000001.SZ,1.0,246256390795.5,False,False,False,True,True
2023-02-01,12.73,12.77,12.29,12.45,165342148.0,2426471973.0,0.008520354949335762,19405546950.0,000001.SZ,1.0,241599059527.5,False,False,False,True,True
