date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down
2021-01-04,3.22,3.23,3.19,3.21,128046831.0,571187608.0,0.00326226783061555,39250864015.0,601328.SH,1.0,125995273488.15,False,False,False
2021-01-05,3.21,3.23,3.19,3.22,124713674.0,556194763.0,0.0031773485025027672,39250864015.0,601328.SH,1.0,126387782128.3,False,False,False
2021-01-06,3.21,3.23,3.21,3.23,97904240.0,439280165.0,0.0024943206336193054,39250864015.0,601328.SH,1.0,126780290768.45,False,False,False
2021-01-07,3.23,3.24,3.21,3.23,104005758.0,466338010.0,0.0026497698995938904,39250864015.0,601328.SH,1.0,126780290768.45,False,False,False
2021-01-08,3.23,3.24,3.21,3.23,105458593.0,474114723.0,0.0026867839892568543,39250864015.0,601328.SH,1.0,126780290768.45,False,False,False
2021-01-11,3.23,3.25,3.21,3.22,129530712.0,582580276.0,0.0033000728837586585,39250864015.0,601328.SH,1.0,126387782128.3,False,False,False
2021-01-12,3.22,3.23,3.2,3.23,113189034.0,505746974.0,0.0028837335646100426,39250864015.0,601328.SH,1.0,126780290768.45,False,False,False
2021-01-13,3.23,3.24,3.21,3.23,120521718.0,541056746.0,0.0030705494267321545,39250864015.0,601328.SH,1.0,126780290768.45,False,False,False
2021-01-14,3.23,3.26,3.23,3.24,120514096.0,544262160.0,0.00307035523992401,39250864015.0,601328.SH,1.0,127172799408.6,False,False,False
2021-01-15,3.25,3.3,3.25,3.26,248715364.0,1134458386.0,0.006336557684563367,39250864015.0,601328.SH,1.0,127957816688.9,False,False,False
2021-01-18,3.26,3.27,3.24,3.26,131026160.0,593262955.0,0.0033381726310515716,39250864015.0,601328.SH,1.0,127957816688.9,False,False,False
2021-01-19,3.26,3.31,3.24,3.31,247139811.0,1130595922.0,0.0062964170904761165,39250864015.0,601328.SH,1.0,129920359889.65001,False,False,False
2021-01-20,3.29,3.32,3.26,3.27,124083654.0,567410722.0,0.0031612973908696773,39250864015.0,601328.SH,1.0,128350325329.05,False,False,False
2021-01-21,3.26,3.28,3.26,3.26,102364894.0,465516675.0,0.002607965367612813,39250864015.0,601328.SH,1.0,127957816688.9,False,False,False
2021-01-22,3.26,3.26,3.23,3.23,91658003.0,413544311.0,0.00233518434052744,39250864015.0,601328.SH,1.0,126780290768.45,False,False,False
2021-01-25,3.23,3.23,3.21,3.22,93451666.0,417888004.0,0.002380881754966891,39250864015.0,601328.SH,1.0,126387782128.3,False,False,False
2021-01-26,3.21,3.24,3.21,3.21,73834361.0,331005963.0,0.001881088807924933,39250864015.0,601328.SH,1.0,125995273488.15,False,False,False
2021-01-27,3.22,3.25,3.21,3.22,88259060.0,396795737.0,0.0022485889728763976,39250864015.0,601328.SH,1.0,126387782128.3,False,False,False
2021-01-28,3.21,3.22,3.2,3.21,103055951.0,459494155.0,0.002625571527816978,39250864015.0,601328.SH,1.0,125995273488.15,False,False,False
2021-01-29,3.21,3.23,3.2,3.21,89072687.0,398415114.0,0.0022693178668872164,39250864015.0,601328.SH,1.0,125995273488.15,False,False,False
2021-02-01,3.21,3.23,3.19,3.23,104075751.0,465378375.0,0.002651553121486108,39250864015.0,601328.SH,1.0,126780290768.45,False,False,False
2021-02-02,3.23,3.25,3.21,3.22,116162280.0,521973709.0,0.0029594833875658828,39250864015.0,601328.SH,1.0,126387782128.3,False,False,False
2021-02-03,3.22,3.23,3.21,3.22,81469044.0,364984782.0,0.0020755987427147084,39250864015.0,601328.SH,1.0,126387782128.3,False,False,False
2021-02-04,3.22,3.23,3.21,3.21,94025083.0,421129294.0,0.002395490783695045,39250864015.0,601328.SH,1.0,125995273488.15,False,False,False
2021-02-05,3.21,3.27,3.21,3.26,171316895.0,774124799.0,0.00436466557613942,39250864015.0,601328.SH,1.0,127957816688.9,False,False,False
2021-02-08,3.26,3.26,3.23,3.24,110536684.0,499826579.0,0.0028161592559531328,39250864015.0,601328.SH,1.0,127172799408.6,False,False,False
2021-02-09,3.24,3.25,3.22,3.23,122013498.0,547783190.0,0.003108555723852898,39250864015.0,601328.SH,1.0,126780290768.45,False,False,False
2021-02-10,3.23,3.28,3.23,3.26,122892037.0,557009224.0,0.0031309383903762203,39250864015.0,601328.SH,1.0,127957816688.9,False,False,False
2021-02-18,3.29,3.3,3.27,3.28,178892591.0,817473279.0,0.004557672690507779,39250864015.0,601328.SH,1.0,128742833969.2,False,False,False
2021-02-19,3.28,3.31,3.27,3.31,154041929.0,706914542.0,0.003924548742191555,39250864015.0,601328.SH,1.0,129920359889.65001,False,False,False
2021-02-22,3.31,3.34,3.29,3.32,182870350.0,844936865.0,0.004659014637999173,39250864015.0,601328.SH,1.0,130312868529.79999,False,False,False
2021-02-23,3.32,3.34,3.31,3.31,135325915.0,625606625.0,0.0034477181177026885,39250864015.0,601328.SH,1.0,129920359889.65001,False,False,False
2021-02-24,3.31,3.33,3.27,3.28,136892977.0,628561422.0,0.003487642385341769,39250864015.0,601328.SH,1.0,128742833969.2,False,False,False
2021-02-25,3.29,3.33,3.28,3.32,175682707.0,810212639.0,0.00447589400663541,39250864015.0,601328.SH,1.0,130312868529.79999,False,False,False
2021-02-26,3.31,3.33,3.28,3.28,155076898.0,712571919.0,0.0039509167986910105,39250864015.0,601328.SH,1.0,128742833969.2,False,False,False
2021-03-01,3.28,3.3,3.28,3.28,84998042.0,388581691.0,0.0021655075406115235,39250864015.0,601328.SH,1.0,128742833969.2,False,False,False
2021-03-02,3.29,3.29,3.26,3.27,113166939.0,515501841.0,0.002883170647065309,39250864015.0,601328.SH,1.0,128350325329.05,False,False,False
2021-03-03,3.26,3.33,3.26,3.32,168491525.0,775366230.0,0.004292683211651335,39250864015.0,601328.SH,1.0,130312868529.79999,False,False,False
2021-03-04,3.31,3.33,3.3,3.31,212184960.0,979537363.0,0.005405867242028404,39250864015.0,601328.SH,1.0,129920359889.65001,False,False,False
2021-03-05,3.31,3.34,3.28,3.33,213421900.0,985759825.0,0.005437380943217945,39250864015.0,601328.SH,1.0,130705377169.95,False,False,False
2021-03-08,3.34,3.36,3.33,3.33,181406390.0,844328515.0,0.0046217171150850144,39250864015.0,601328.SH,1.0,130705377169.95,False,False,False
2021-03-09,3.34,3.36,3.32,3.33,187232200.0,870078967.0,0.004770142128042019,39250864015.0,601328.SH,1.0,130705377169.95,False,False,False
2021-03-10,3.33,3.36,3.31,3.34,157048263.0,730434206.0,0.004001141552960028,39250864015.0,601328.SH,1.0,131097885810.09999,False,False,False
2021-03-11,3.35,3.38,3.33,3.35,145796953.0,680405712.0,0.0037144902834312806,39250864015.0,601328.SH,1.0,131490394450.25,False,False,False
2021-03-12,3.34,3.37,3.33,3.36,137452970.0,642068731.0,0.0035019094088596715,39250864015.0,601328.SH,1.0,131882903090.4,False,False,False
2021-03-15,3.36,3.41,3.36,3.4,147227090.0,694987318.0,0.003750926092830367,39250864015.0,601328.SH,1.0,133452937651.0,False,False,False
2021-03-16,3.41,3.42,3.39,3.4,99763439.0,472179335.0,0.002541687718310473,39250864015.0,601328.SH,1.0,133452937651.0,False,False,False
2021-03-17,3.4,3.41,3.36,3.37,98359303.0,462099463.0,0.0025059143401890793,39250864015.0,601328.SH,1.0,132275411730.55,False,False,False
2021-03-18,3.37,3.39,3.36,3.36,77491777.0,363221711.0,0.001974269329979232,39250864015.0,601328.SH,1.0,131882903090.4,False,False,False
2021-03-19,3.36,3.36,3.31,3.33,136119137.0,631378693.0,0.0034679271505458093,39250864015.0,601328.SH,1.0,130705377169.95,False,False,False
2021-03-22,3.32,3.36,3.31,3.35,107104662.0,498458888.0,0.0027287211297837718,39250864015.0,601328.SH,1.0,131490394450.25,False,False,False
2021-03-23,3.36,3.38,3.34,3.36,82879410.0,387118974.0,0.002111530843456772,39250864015.0,601328.SH,1.0,131882903090.4,False,False,False
2021-03-24,3.36,3.36,3.33,3.35,86172310.0,401345501.0,0.0021954245380959928,39250864015.0,601328.SH,1.0,131490394450.25,False,False,False
2021-03-25,3.36,3.36,3.32,3.33,79222944.0,368237720.0,0.002018374524691339,39250864015.0,601328.SH,1.0,130705377169.95,False,False,False
2021-03-26,3.33,3.35,3.32,3.35,137663867.0,638276202.0,0.0035072824625565126,39250864015.0,601328.SH,1.0,131490394450.25,False,False,False
2021-03-29,3.38,3.5,3.38,3.48,452409658.0,2173113043.0,0.011526106987787796,39250864015.0,601328.SH,1.0,136593006772.2,False,False,False
2021-03-30,3.49,3.52,3.47,3.52,242370361.0,1179052355.0,0.006174905115652395,39250864015.0,601328.SH,1.0,138163041332.8,False,False,False
2021-03-31,3.52,3.57,3.49,3.56,240419219.0,1183701647.0,0.006125195585710471,39250864015.0,601328.SH,1.0,139733075893.4,False,False,False
2021-04-01,3.56,3.58,3.51,3.54,136537428.0,673058039.0,0.003478584011496441,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-04-02,3.54,3.54,3.47,3.49,142693583.0,694033208.0,0.003635425272306582,39250864015.0,601328.SH,1.0,136985515412.35,False,False,False
2021-04-06,3.5,3.51,3.49,3.5,90936263.0,442934267.0,0.002316796465047191,39250864015.0,601328.SH,1.0,137378024052.5,False,False,False
2021-04-07,3.5,3.55,3.49,3.54,132773118.0,650630066.0,0.0033826801353789254,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-04-08,3.54,3.55,3.53,3.54,80905292.0,398212937.0,0.0020612359506043346,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-04-09,3.54,3.54,3.51,3.53,80437778.0,394082061.0,0.0020493250280875378,39250864015.0,601328.SH,1.0,138555549972.94998,False,False,False
2021-04-12,3.53,3.56,3.52,3.55,108420227.0,534222574.0,0.0027622379715913116,39250864015.0,601328.SH,1.0,139340567253.25,False,False,False
2021-04-13,3.55,3.56,3.51,3.52,109871053.0,540467744.0,0.0027992008776676095,39250864015.0,601328.SH,1.0,138163041332.8,False,False,False
2021-04-14,3.53,3.53,3.49,3.49,104537160.0,509323345.0,0.0026633085060255076,39250864015.0,601328.SH,1.0,136985515412.35,False,False,False
2021-04-15,3.49,3.5,3.46,3.49,84674320.0,410285106.0,0.002157260027897503,39250864015.0,601328.SH,1.0,136985515412.35,False,False,False
2021-04-16,3.49,3.52,3.49,3.51,67894215.0,331357113.0,0.0017297508399828788,39250864015.0,601328.SH,1.0,137770532692.65,False,False,False
2021-04-19,3.52,3.54,3.51,3.52,96319809.0,473022299.0,0.002453953853428314,39250864015.0,601328.SH,1.0,138163041332.8,False,False,False
2021-04-20,3.52,3.54,3.51,3.54,78780882.0,386772235.0,0.0020071120464989845,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-04-21,3.53,3.55,3.52,3.54,89624638.0,441151944.0,0.0022833800031955807,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-04-22,3.54,3.54,3.51,3.51,79573510.0,390284906.0,0.0020273059459172773,39250864015.0,601328.SH,1.0,137770532692.65,False,False,False
2021-04-23,3.52,3.54,3.51,3.54,99606307.0,489287510.0,0.0025376844433777235,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-04-26,3.54,3.55,3.5,3.5,100313001.0,492301805.0,0.0025556889897166255,39250864015.0,601328.SH,1.0,137378024052.5,False,False,False
2021-04-27,3.5,3.51,3.49,3.49,61843149.0,301003851.0,0.0015755869469871082,39250864015.0,601328.SH,1.0,136985515412.35,False,False,False
2021-04-28,3.51,3.51,3.46,3.48,81774178.0,395892315.0,0.002083372686235631,39250864015.0,601328.SH,1.0,136593006772.2,False,False,False
2021-04-29,3.48,3.53,3.47,3.52,98400446.0,479434159.0,0.002506962546414152,39250864015.0,601328.SH,1.0,138163041332.8,False,False,False
2021-04-30,3.52,3.53,3.44,3.46,170451284.0,821431921.0,0.004342612278161847,39250864015.0,601328.SH,1.0,135807989491.9,False,False,False
2021-05-06,3.46,3.5,3.46,3.48,115853928.0,561307987.0,0.00295162745858857,39250864015.0,601328.SH,1.0,136593006772.2,False,False,False
2021-05-07,3.48,3.56,3.47,3.54,191326257.0,939880356.0,0.004874447016679258,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-05-10,3.55,3.56,3.52,3.55,100020349.0,492211756.0,0.002548233051934258,39250864015.0,601328.SH,1.0,139340567253.25,False,False,False
2021-05-11,3.54,3.56,3.53,3.56,86523280.0,426783377.0,0.002204366252088986,39250864015.0,601328.SH,1.0,139733075893.4,False,False,False
2021-05-12,3.54,3.57,3.54,3.55,101418459.0,501503384.0,0.002583852904772802,39250864015.0,601328.SH,1.0,139340567253.25,False,False,False
2021-05-13,3.54,3.55,3.53,3.54,77165364.0,379767951.0,0.001965953258264855,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-05-14,3.54,3.56,3.53,3.56,96871763.0,478568259.0,0.002468016066168117,39250864015.0,601328.SH,1.0,139733075893.4,False,False,False
2021-05-17,3.56,3.58,3.54,3.55,98376628.0,487302505.0,0.002506355731746559,39250864015.0,601328.SH,1.0,139340567253.25,False,False,False
2021-05-18,3.56,3.56,3.55,3.56,57652122.0,285535753.0,0.001468811539485292,39250864015.0,601328.SH,1.0,139733075893.4,False,False,False
2021-05-19,3.56,3.56,3.53,3.53,82472630.0,406445143.0,0.0021011672499357593,39250864015.0,601328.SH,1.0,138555549972.94998,False,False,False
2021-05-20,3.54,3.54,3.51,3.53,77375974.0,379524989.0,0.001971319000020744,39250864015.0,601328.SH,1.0,138555549972.94998,False,False,False
2021-05-21,3.53,3.54,3.5,3.5,78343138.0,382972036.0,0.001995959578623813,39250864015.0,601328.SH,1.0,137378024052.5,False,False,False
2021-05-24,3.5,3.52,3.49,3.5,83065392.0,404983827.0,0.002116269134056666,39250864015.0,601328.SH,1.0,137378024052.5,False,False,False
2021-05-25,3.51,3.55,3.5,3.54,137451306.0,674697000.0,0.0035018670148884365,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-05-26,3.54,3.55,3.53,3.55,95617372.0,471221963.0,0.002436057763300679,39250864015.0,601328.SH,1.0,139340567253.25,False,False,False
2021-05-27,3.54,3.56,3.53,3.53,87376016.0,430293419.0,0.0022260915318095577,39250864015.0,601328.SH,1.0,138555549972.94998,False,False,False
2021-05-28,3.54,3.54,3.52,3.54,99587003.0,489551463.0,0.002537192632547964,39250864015.0,601328.SH,1.0,138948058613.1,False,False,False
2021-05-31,3.54,3.54,3.51,3.52,101664260.0,497689037.0,0.0025901152127797305,39250864015.0,601328.SH,1.0,138163041332.8,False,False,False
2021-06-01,3.51,3.52,3.49,3.5,108706902.0,528692748.0,0.0027695416324709917,39250864015.0,601328.SH,1.0,137378024052.5,False,False,False
2021-06-02,3.49,3.51,3.49,3.51,109891543.0,534310227.0,0.0027997229043927327,39250864015.0,601328.SH,1.0,137770532692.65,False,False,False
2021-06-03,3.51,3.53,3.5,3.51,74848196.0,366100943.0,0.0019069184304171297,39250864015.0,601328.SH,1.0,137770532692.65,False,False,False
2021-06-04,3.51,3.54,3.51,3.53,93958831.0,460606645.0,0.002393802871806668,39250864015.0,601328.SH,1.0,138555549972.94998,False,False,False
2021-06-07,3.53,3.54,3.51,3.52,59733254.0,292909106.0,0.0015218328436584863,39250864015.0,601328.SH,1.0,138163041332.8,False,False,False
2021-06-08,3.52,3.53,3.51,3.53,69352240.0,339710657.0,0.00176689715603449,39250864015.0,601328.SH,1.0,138555549972.94998,False,False,False
2021-06-09,3.52,3.53,3.51,3.51,50020859.0,245072376.0,0.0012743887365354344,39250864015.0,601328.SH,1.0,137770532692.65,False,False,False
2021-06-10,3.51,3.53,3.51,3.51,77226836.0,377896902.0,0.0019675193893945167,39250864015.0,601328.SH,1.0,137770532692.65,False,False,False
2021-06-11,3.51,3.51,3.5,3.51,98637597.0,481069917.0,0.0025130044771066676,39250864015.0,601328.SH,1.0,137770532692.65,False,False,False
2021-06-15,3.51,3.51,3.47,3.47,103053991.0,499120048.0,0.0026255215926104755,39250864015.0,601328.SH,1.0,136200498132.05,False,False,False
2021-06-16,3.47,3.5,3.46,3.48,60731313.0,294302751.0,0.0015472605386926282,39250864015.0,601328.SH,1.0,136593006772.2,False,False,False
2021-06-17,3.48,3.49,3.47,3.47,59473350.0,288096669.0,0.0015152112314590536,39250864015.0,601328.SH,1.0,136200498132.05,False,False,False
2021-06-18,3.47,3.48,3.46,3.48,58446795.0,282304736.0,0.0014890575396675125,39250864015.0,601328.SH,1.0,136593006772.2,False,False,False
2021-06-21,3.47,3.48,3.46,3.47,59761819.0,288412431.0,0.0015225605983389713,39250864015.0,601328.SH,1.0,136200498132.05,False,False,False
2021-06-22,3.47,3.49,3.47,3.49,72189312.0,349657527.0,0.0018391776540871135,39250864015.0,601328.SH,1.0,136985515412.35,False,False,False
2021-06-23,3.49,3.49,3.48,3.49,43847547.0,212736383.0,0.001117110364328371,39250864015.0,601328.SH,1.0,136985515412.35,False,False,False
2021-06-24,3.49,3.51,3.49,3.51,74034623.0,360493783.0,0.0018861909121722044,39250864015.0,601328.SH,1.0,137770532692.65,False,False,False
