date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down
2021-01-04,5.99,6.1,5.92,6.05,393512965.0,2814644565.0,0.03109247998964427,12656210284.0,000100.SZ,1.0,76570072218.2,False,False,False
2021-01-05,6.0,6.24,5.96,6.22,491611884.0,3567599183.0,0.038843530011625715,12656210284.0,000100.SZ,1.0,78721627966.48,False,False,False
2021-01-06,6.25,6.31,6.09,6.13,372833981.0,2729910534.0,0.029458579830278046,12656210284.0,000100.SZ,1.0,77582569040.92,False,False,False
2021-01-07,6.11,6.26,6.1,6.19,376543765.0,2763170098.0,0.02975169948590592,12656210284.0,000100.SZ,1.0,78341941657.96,False,False,False
2021-01-08,6.1,6.39,6.07,6.29,483081514.0,3593852676.0,0.03816952335334633,12656210284.0,000100.SZ,1.0,79607562686.36,False,False,False
2021-01-11,6.4,6.61,6.19,6.58,758660323.0,5822863196.0,0.05879910722814322,12902582348.0,000100.SZ,1.0,84898991849.84,False,False,False
2021-01-12,6.82,7.24,6.54,7.24,979441685.0,8020582571.0,0.07591051609539395,12902582348.0,000100.SZ,1.0,93414696199.52,False,True,False
2021-01-13,7.54,7.96,7.48,7.78,1281256388.0,11798989362.0,0.09930232208117662,12902582348.0,000100.SZ,1.0,100382090667.44,False,False,False
2021-01-14,7.98,7.99,7.48,7.66,1092630719.0,10069303158.0,0.08468310370205591,12902582348.0,000100.SZ,1.0,98833780785.68001,False,False,False
2021-01-15,7.75,8.06,7.52,7.85,960333465.0,8895470980.0,0.07442955519279124,12902582348.0,000100.SZ,1.0,101285271431.79999,False,False,False
2021-01-18,7.68,8.63,7.65,8.5,1232517247.0,11851857923.0,0.09552485027859944,12902582348.0,000100.SZ,1.0,109671949958.0,False,False,False
2021-01-19,8.34,8.34,7.65,7.65,1153416091.0,10827313899.0,0.08939420496539505,12902582348.0,000100.SZ,1.0,98704754962.20001,False,False,True
2021-01-20,7.48,7.79,7.44,7.67,630882143.0,5742482579.0,0.04889580441994169,12902582348.0,000100.SZ,1.0,98962806609.16,False,False,False
2021-01-21,7.7,8.44,7.7,8.25,966536249.0,9356285124.0,0.07491029492633469,12902582348.0,000100.SZ,1.0,106446304371.0,False,False,False
2021-01-22,8.21,8.5,8.13,8.37,715547556.0,7047490375.0,0.055457701156304995,12902582348.0,000100.SZ,1.0,107994614252.76,False,False,False
2021-01-25,8.27,8.29,7.83,7.98,768043519.0,7359289184.0,0.059526341183867945,12902582348.0,000100.SZ,1.0,102962607137.04001,False,False,False
2021-01-26,7.9,8.14,7.76,7.92,537776680.0,5060001018.0,0.04167977118808,12902582348.0,000100.SZ,1.0,102188452196.16,False,False,False
2021-01-27,7.97,8.05,7.53,7.88,487109517.0,4510226987.0,0.037752870228765154,12902582348.0,000100.SZ,1.0,101672348902.24,False,False,False
2021-01-28,7.74,7.92,7.38,7.48,556699783.0,5038385649.0,0.043146384807711984,12902582348.0,000100.SZ,1.0,96511315963.04001,False,False,False
2021-01-29,7.63,7.64,6.99,7.23,609146559.0,5281344917.0,0.0472112126526689,12902582348.0,000100.SZ,1.0,93285670376.04001,False,False,False
2021-02-01,7.33,7.74,7.24,7.6,487013918.0,4341706201.0,0.03774546093677836,12902582348.0,000100.SZ,1.0,98059625844.79999,False,False,False
2021-02-02,7.73,7.94,7.55,7.89,508501212.0,4684132804.0,0.03941080926941897,12902582348.0,000100.SZ,1.0,101801374725.72,False,False,False
2021-02-03,7.86,8.01,7.66,7.69,519391460.0,4837097843.0,0.04025484557984702,12902582348.0,000100.SZ,1.0,99220858256.12001,False,False,False
2021-02-04,7.59,7.97,7.51,7.92,561668038.0,5187257892.0,0.04353144377234398,12902582348.0,000100.SZ,1.0,102188452196.16,False,False,False
2021-02-05,7.89,7.9,7.12,7.12,900349630.0,7810972400.0,0.0697805761448646,12902582348.0,000100.SZ,1.0,91866386317.76,False,False,True
2021-02-08,7.12,7.44,6.86,7.28,575345915.0,4925713139.0,0.044591532104360725,12902582348.0,000100.SZ,1.0,93930799493.44,False,False,False
