date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down
2021-01-04,386.71,409.32,385.86,394.67,5551472.0,2436065470.0,0.011122201780962087,499134263.99999994,300760.SZ,1.0,196993319972.87997,False,False,False
2021-01-05,390.23,404.6,387.52,396.62,4844758.0,2106482621.0,0.009706322225155837,499134263.99999994,300760.SZ,1.0,197966631787.68,False,False,False
2021-01-06,397.51,414.34,397.51,409.15,5406575.0,2422401019.0,0.010831905140457359,499134263.99999994,300760.SZ,1.0,204220784115.59998,False,False,False
2021-01-07,408.92,415.86,405.6,414.78,4426515.0,1997886554.0,0.008868385360937675,499134263.99999994,300760.SZ,1.0,207030910021.91995,False,False,False
2021-01-08,420.57,425.94,400.35,409.24,6064080.0,2740266327.0,0.012149195992683846,499134263.99999994,300760.SZ,1.0,204265706199.36,False,False,False
2021-01-11,409.33,426.62,404.11,412.24,5454220.0,2492107114.0,0.010927360418598714,499134263.99999994,300760.SZ,1.0,205763108991.36,False,False,False
2021-01-12,413.43,418.97,400.4,418.43,4946896.0,2228953777.0,0.009910952536810819,499134263.99999994,300760.SZ,1.0,208852750085.52,False,False,False
2021-01-13,414.88,416.61,392.07,394.24,8126401.0,3589528570.0,0.01628099208192207,499134263.99999994,300760.SZ,1.0,196778692239.36,False,False,False
2021-01-14,392.06,397.78,386.36,387.49,5116777.0,2203233350.0,0.010251303845572102,499134263.99999994,300760.SZ,1.0,193409535957.36,False,False,False
2021-01-15,391.14,404.78,386.6,402.04,6103520.0,2667943081.0,0.012228212808087245,499134263.99999994,300760.SZ,1.0,200671939498.56,False,False,False
2021-01-18,401.69,406.6,394.1,400.03,3904236.0,1716805481.0,0.00782201560099669,499134263.99999994,300760.SZ,1.0,199668679627.91995,False,False,False
2021-01-19,398.75,401.17,382.95,387.42,5185147.0,2229340084.0,0.010388281017710298,499134263.99999994,300760.SZ,1.0,193374596558.87997,False,False,False
2021-01-20,389.32,408.88,384.83,404.37,4958191.0,2189150125.0,0.00993358171860548,499134263.99999994,300760.SZ,1.0,201834922333.68,False,False,False
2021-01-21,409.33,421.62,409.33,415.62,5346017.0,2444735364.0,0.010710579067759613,499134263.99999994,300760.SZ,1.0,207450182803.68,False,False,False
2021-01-22,411.15,436.62,411.15,434.97,5686844.0,2668310990.0,0.011393415379714346,499134263.99999994,300760.SZ,1.0,217108430812.08,False,False,False
2021-01-25,435.71,451.18,435.71,443.9,5848471.0,2851211123.0,0.011717230055759106,499134263.99999994,300760.SZ,1.0,221565699789.59998,False,False,False
2021-01-26,436.62,441.08,406.6,412.26,7904224.0,3649286105.0,0.015835867360931167,499134263.99999994,300760.SZ,1.0,205773091676.63998,False,False,False
2021-01-27,412.25,421.43,396.6,413.61,5435836.0,2451360932.0,0.010890528645414736,499134263.99999994,300760.SZ,1.0,206446922933.03998,False,False,False
2021-01-28,398.52,417.26,398.52,403.37,3211070.0,1437445871.0,0.006433279042530329,499134263.99999994,300760.SZ,1.0,201335788069.68,False,False,False
2021-01-29,409.33,420.69,401.76,407.87,3888574.0,1761953086.0,0.007790637270295674,499134263.99999994,300760.SZ,1.0,203581892257.68,False,False,False
2021-02-01,410.06,422.07,408.42,418.52,3671609.0,1683260200.0,0.007355954629474206,499134263.99999994,300760.SZ,1.0,208897672169.27997,False,False,False
2021-02-02,418.95,421.94,400.24,418.38,4863885.0,2214845934.0,0.009744642575769956,499134263.99999994,300760.SZ,1.0,208827793372.31998,False,False,False
2021-02-03,417.06,425.8,413.3,418.79,3365403.0,1553285322.0,0.0067424804160509414,499134263.99999994,300760.SZ,1.0,209032438420.56,False,False,False
2021-02-04,414.82,430.05,409.51,417.62,3886122.0,1794786919.0,0.007785724764429317,499134263.99999994,300760.SZ,1.0,208448451331.67996,False,False,False
2021-02-05,421.16,445.72,417.55,439.72,4157770.0,1992699151.0,0.008329963097864988,499134263.99999994,300760.SZ,1.0,219479318566.08,False,False,False
2021-02-08,438.7,443.37,420.34,443.37,4951440.0,2348145591.0,0.009920056299721392,499134263.99999994,300760.SZ,1.0,221301158629.67996,False,False,False
2021-02-09,442.12,448.45,433.44,447.18,3369716.0,1637697156.0,0.006751121377633976,499134263.99999994,300760.SZ,1.0,223202860175.52,False,False,False
2021-02-10,447.43,455.3,436.63,449.86,4419907.0,2171264422.0,0.008855146438113495,499134263.99999994,300760.SZ,1.0,224540540003.03998,False,False,False
2021-02-18,455.28,458.01,418.43,424.34,6221799.0,2964609125.0,0.01246518111207048,499134263.99999994,300760.SZ,1.0,211802633585.75995,False,False,False
2021-02-19,422.25,424.83,404.79,419.92,5106974.0,2324738573.0,0.010231663839451424,499134263.99999994,300760.SZ,1.0,209596460138.87997,False,False,False
