,equity
2021-05-10,936705.399835141
2021-05-11,935843.3106000574
2021-05-12,938398.8552121571
2021-05-13,924274.8293299297
2021-05-14,935464.1807943316
2021-05-17,940761.764183623
2021-05-18,943395.2638549313
2021-05-19,936059.4366180007
2021-05-20,936530.7372049822
2021-05-21,934583.2248151549
2021-05-24,924990.8617134098
2021-05-25,939817.9764160481
2021-05-26,945190.796909388
2021-05-27,950257.4079789829
2021-05-28,943546.5509743448
2021-05-31,937787.3783276145
2021-06-01,941660.2578309542
2021-06-02,930594.5904514565
2021-06-03,930836.266298808
2021-06-04,934967.7713013894
2021-06-07,937193.7352557009
2021-06-08,924121.1323870328
2021-06-09,931978.4088294749
