,equity
2022-09-02,1095234.5471931938
2022-09-05,1099192.9792653357
2022-09-06,1103951.7845496798
2022-09-07,1100452.6578197726
2022-09-08,1103957.8500772768
2022-09-09,1109755.8443929818
2022-09-13,1113620.4963737987
2022-09-14,1104882.2179891027
2022-09-15,1101888.970126888
2022-09-16,1079597.990329774
2022-09-19,1079271.4859888863
2022-09-20,1075713.7675247653
2022-09-21,1078195.1524443042
2022-09-22,1073908.2315938098
2022-09-23,1073124.2387730018
2022-09-26,1055981.3748897994
2022-09-27,1072032.1510888834
2022-09-28,1063900.7324605922
2022-09-29,1054469.497891263
2022-09-30,1053855.194178453
2022-10-10,1047618.1607839911
2022-10-11,1050412.6962857302
2022-10-12,1071425.7529685302
2022-10-13,1074141.8062622924
2022-10-14,1088687.9661185169
2022-10-17,1095883.9525371238
2022-10-18,1092263.914362691
2022-10-19,1081594.4462729022
2022-10-20,1083715.0676958053
2022-10-21,1084023.1113793424
2022-10-24,1062526.778465747
2022-10-25,1058591.1071645266
2022-10-26,1075699.1572421135
2022-10-27,1083987.410904656
2022-10-28,1056940.9944934032
2022-10-31,1061050.2250329892
2022-11-01,1082753.482605895
2022-11-02,1089288.3682826674
2022-11-03,1086151.2619491168
2022-11-04,1104983.1875632922
2022-11-07,1105554.076278058
2022-11-08,1103179.0883066964
2022-11-09,1100176.2622863925
2022-11-10,1100378.9242739026
2022-11-11,1120286.0650604172
2022-11-14,1123128.3926840802
2022-11-15,1134097.91801521
2022-11-16,1128497.9892325194
2022-11-17,1129296.1507300402
2022-11-18,1123638.869596314
2022-11-21,1117969.697735713
2022-11-22,1135003.0250188187
2022-11-23,1141819.5273276092
2022-11-24,1137660.6540833814
2022-11-25,1158106.8751898706
2022-11-28,1146378.9716239232
2022-11-29,1173966.329516355
2022-11-30,1174180.5151134848
2022-12-01,1173277.1215138608
2022-12-02,1166753.4040536585
2022-12-05,1187054.9295328285
2022-12-06,1190797.53687086
2022-12-07,1188710.9549543327
2022-12-08,1185042.2126679826
2022-12-09,1176373.754968345
2022-12-12,1171908.401405483
2022-12-13,1170446.1665742935
2022-12-14,1168059.3122178146
2022-12-15,1161022.0694998205
2022-12-16,1164471.9478357488
2022-12-19,1141200.8457446282
2022-12-20,1135485.247059505
2022-12-21,1133611.4174369879
2022-12-22,1127952.0307392287
2022-12-23,1126559.4421542953
2022-12-26,1134588.8823335106
2022-12-27,1144817.728054757
2022-12-28,1142327.8478538573
2022-12-29,1144186.4254081221
2022-12-30,1157398.895442844
2023-01-03,1165483.7738822387
2023-01-04,1165542.184523732
2023-01-05,1174775.641765601
2023-01-06,1178291.7018065427
2023-01-09,1182604.6042306772
2023-01-10,1179997.0905487332
2023-01-11,1177190.0894659846
2023-01-12,1176330.892582221
2023-01-13,1184033.9157467603
2023-01-16,1199019.0495121796
2023-01-17,1203303.987836934
2023-01-18,1207929.9866033467
2023-01-19,1218830.4860634464
2023-01-20,1224145.5708554145
2023-01-30,1230009.9006382504
2023-01-31,1224219.5026026529
2023-02-01,1240910.2836764872
2023-02-02,1237101.1214914857
2023-02-03,1229502.350636698
2023-02-06,1227088.8057284532
2023-02-07,1230180.1245490692
2023-02-08,1225330.126225749
2023-02-09,1238565.578959195
2023-02-10,1244132.1817900904
2023-02-13,1250654.0879143178
2023-02-14,1250292.5247281902
2023-02-15,1248565.4486185976
2023-02-16,1238360.0888606862
2023-02-17,1232890.927843555
2023-02-20,1255969.0565594549
2023-02-21,1261154.8786163281
2023-02-22,1257353.7942073797
2023-02-23,1257450.0203766357
2023-02-24,1252927.0310661516
2023-02-27,1247700.9876835987
2023-02-28,1258613.625360628
2023-03-01,1271500.385540763
2023-03-02,1276196.787668646
2023-03-03,1288789.6190094363
2023-03-06,1284640.6297890344
2023-03-07,1280200.1996437954
2023-03-08,1279897.0037734096
2023-03-09,1278415.512369376
2023-03-10,1263401.6198356405
2023-03-13,1272093.0375731313
2023-03-14,1265701.5569432895
2023-03-15,1275655.6618588588
2023-03-16,1270741.3483757963
2023-03-17,1276895.1471156697
2023-03-20,1280087.0865898775
2023-03-21,1283031.081546503
2023-03-22,1290297.515553253
2023-03-23,1293531.1087550658
2023-03-24,1284735.010933062
2023-03-27,1274844.0373927704
2023-03-28,1272340.4258333524
2023-03-29,1266056.2747426566
2023-03-30,1273272.3853741447
2023-03-31,1275450.9086629588
2023-04-03,1280259.9456634873
2023-04-04,1287069.187529049
2023-04-06,1281888.7149806386
2023-04-07,1282112.1956488562
2023-04-10,1281914.7848493487
2023-04-11,1282754.7002279966
2023-04-12,1284334.1558236114
2023-04-13,1287501.3076596805
2023-04-14,1293229.5930006437
2023-04-17,1316009.179689847
2023-04-18,1320472.9915692362
2023-04-19,1320430.4920987443
2023-04-20,1314670.1252145972
2023-04-21,1296255.8360786792
2023-04-24,1288142.9364444353
2023-04-25,1291388.3580392867
2023-04-26,1291083.74905411
2023-04-27,1306020.1713417992
2023-04-28,1315224.8369922712
2023-05-04,1339201.1896618472
2023-05-05,1334236.0702939332
2023-05-08,1361847.1784541903
2023-05-09,1349304.7195559633
2023-05-10,1343062.3555400546
2023-05-11,1342541.4483433745
2023-05-12,1333515.2320396136
2023-05-15,1342359.1930534318
2023-05-16,1338827.696366842
2023-05-17,1333524.186436794
2023-05-18,1328228.1036602205
2023-05-19,1324639.8547061868
2023-05-22,1332966.6356466028
2023-05-23,1323630.3135008514
2023-05-24,1303144.5534192075
2023-05-25,1297511.7870746036
2023-05-26,1298884.0294285694
2023-05-29,1295187.954853207
2023-05-30,1290976.8549443244
2023-05-31,1284299.5298313731
2023-06-01,1278297.506360114
2023-06-02,1304361.242506997
2023-06-05,1298141.6769226314
2023-06-06,1281263.8947456188
2023-06-07,1274179.656477536
2023-06-08,1289935.4362590814
2023-06-09,1295714.573748859
2023-06-12,1308778.9069037933
2023-06-13,1310642.5900312355
2023-06-14,1313737.604306188
2023-06-15,1327681.7753175143
2023-06-16,1333774.9019997078
2023-06-19,1327829.852847028
2023-06-20,1315095.196201458
2023-06-21,1298371.6341013047
2023-06-26,1283439.3107438125
2023-06-27,1302881.5411309348
2023-06-28,1304128.796685205
2023-06-29,1292537.9574293762
2023-06-30,1305241.9106777054
2023-07-03,1326511.8345486834
2023-07-04,1325616.6705664813
2023-07-05,1323020.8420944612
2023-07-06,1315965.7679962227
2023-07-07,1320863.4624596788
2023-07-10,1325036.6888258748
2023-07-11,1331389.112409787
2023-07-12,1324769.665545185
2023-07-13,1340315.4522858055
2023-07-14,1337275.5419510682
2023-07-17,1334928.4876538476
2023-07-18,1337123.9149058533
2023-07-19,1342124.660800835
2023-07-20,1333400.8672909306
2023-07-21,1336778.1274179323
2023-07-24,1333570.1454230982
2023-07-25,1362439.81545445
2023-07-26,1363704.7663643644
2023-07-27,1361028.03836557
2023-07-28,1402083.6636528452
2023-07-31,1411857.7968016271
2023-08-01,1408021.0983016174
2023-08-02,1396753.361336817
2023-08-03,1405148.4577748107
2023-08-04,1403741.589139784
2023-08-07,1394630.4215327012
2023-08-08,1400011.204080909
2023-08-09,1391788.4098886724
2023-08-10,1401034.9057413063
2023-08-11,1380421.1197991066
2023-08-14,1382704.8970624525
2023-08-15,1386565.7548653942
2023-08-16,1374821.2093512048
2023-08-17,1378743.3541322348
2023-08-18,1373337.4400588083
2023-08-21,1361334.7693627046
2023-08-22,1369492.9969334216
2023-08-23,1355792.474070516
2023-08-24,1350973.874776282
2023-08-25,1345467.2559528393
2023-08-28,1356356.0133789335
2023-08-29,1368411.7658848648
2023-08-30,1370817.8389581635
2023-08-31,1374143.0384054892
2023-09-01,1371590.6181548745
2023-09-04,1392838.206004664
2023-09-05,1384955.9029456014
2023-09-06,1380688.0419932287
2023-09-07,1365325.8995413352
2023-09-08,1359913.609904707
2023-09-11,1372291.578506391
2023-09-12,1373897.5442243253
2023-09-13,1369688.4370205868
2023-09-14,1375489.8725445936
2023-09-15,1370934.1284239583
2023-09-18,1370327.3814422332
2023-09-19,1372623.4889970995
2023-09-20,1368058.101337703
2023-09-21,1357507.2462653308
2023-09-22,1368019.934280311
2023-09-25,1363170.7330838512
2023-09-26,1353867.867819091
2023-09-27,1355551.9487311011
2023-09-28,1354629.237873218
2023-10-09,1350767.4118862674
2023-10-10,1342103.1125669465
2023-10-11,1339921.0512498284
2023-10-12,1350565.912178063
2023-10-13,1335686.719130102
2023-10-16,1323180.6872469475
2023-10-17,1328498.9430027865
2023-10-18,1313112.996199547
2023-10-19,1291084.5796683747
2023-10-20,1285510.296762376
2023-10-23,1270442.8684702322
2023-10-24,1284404.993362343
2023-10-25,1293817.0569790183
2023-10-26,1300236.9682982676
2023-10-27,1318187.8631264488
2023-10-30,1325151.871625381
2023-10-31,1323479.1963062605
2023-11-01,1317393.71578825
2023-11-02,1316976.452931376
2023-11-03,1317292.3561627634
2023-11-06,1328043.838243193
2023-11-07,1326510.7534479764
2023-11-08,1319312.67549784
2023-11-09,1322159.738113988
2023-11-10,1315158.675920199
2023-11-13,1314438.137894603
2023-11-14,1317846.4923028757
2023-11-15,1321204.3708168988
2023-11-16,1313538.4384753148
2023-11-17,1310694.4253968212
2023-11-20,1314747.8646129386
2023-11-21,1318251.1584741313
2023-11-22,1311342.1293141074
2023-11-23,1317351.7112342084
2023-11-24,1314108.9550830487
2023-11-27,1308210.8455217597
2023-11-28,1308110.5641613412
2023-11-29,1296562.215113815
2023-11-30,1301416.1070589076
2023-12-01,1297119.815206509
2023-12-04,1295294.750799821
2023-12-05,1274946.9152962363
2023-12-06,1270889.0754385244
2023-12-07,1271964.404164125
2023-12-08,1277791.8175223728
2023-12-11,1284116.3975086506
2023-12-12,1287536.4585396575
2023-12-13,1270913.0254122152
2023-12-14,1266558.1812648983
2023-12-15,1259821.192145925
2023-12-18,1255613.4421534068
2023-12-19,1252648.0386441452
2023-12-20,1245876.256715286
2023-12-21,1251266.4672572075
2023-12-22,1257958.1576675086
2023-12-25,1260684.187825211
2023-12-26,1261736.9719071384
2023-12-27,1269189.9946222745
2023-12-28,1286611.579642541
2023-12-29,1285251.0386600709
2024-01-02,1285026.1065954268
2024-01-03,1291481.7978753895
2024-01-04,1283689.4912817425
2024-01-05,1280857.3159400797
2024-01-08,1262206.8548470447
2024-01-09,1268911.2073963257
2024-01-10,1267991.3918226722
2024-01-11,1268973.003940371
2024-01-12,1269993.7108276314
2024-01-15,1273196.2450139744
2024-01-16,1284968.2907136695
2024-01-17,1262093.4499649662
2024-01-18,1263059.5951477888
2024-01-19,1261794.0807920315
2024-01-22,1229673.584462866
2024-01-23,1244374.4876436596
2024-01-24,1274289.378803902
2024-01-25,1303539.2733714
2024-01-26,1310589.5902365756
2024-01-29,1309883.242000856
2024-01-30,1284435.6205745272
2024-01-31,1274897.9246307153
2024-02-01,1269236.672556895
2024-02-02,1242550.70451919
2024-02-05,1236670.966366369
2024-02-06,1308277.1392543952
2024-02-07,1332172.7446944742
2024-02-08,1351599.2665874448
2024-02-19,1363391.730850598
2024-02-20,1365096.8367353205
2024-02-21,1368281.0490531432
2024-02-22,1385190.6890260018
2024-02-23,1391911.7571815548
2024-02-26,1392708.7667788302
2024-02-27,1418713.3047552072
2024-02-28,1391560.0169371092
2024-02-29,1430768.98449398
2024-03-01,1439559.7934700847
2024-03-04,1436347.9069770065
2024-03-05,1444977.35201092
2024-03-06,1442086.4534542512
2024-03-07,1441367.2875677352
2024-03-08,1444477.3222808416
2024-03-11,1450529.2756477697
2024-03-12,1446528.3966066444
2024-03-13,1435898.4627848263
2024-03-14,1433573.9215108394
2024-03-15,1444913.3328171284
2024-03-18,1458100.9812807029
2024-03-19,1447962.2731247074
2024-03-20,1449740.0660808098
2024-03-21,1451658.4460319825
2024-03-22,1434895.290021307
2024-03-25,1432006.9800234444
2024-03-26,1443571.6167936733
2024-03-27,1436304.257187849
2024-03-28,1436275.1685250062
2024-03-29,1449202.003751048
2024-04-01,1461320.8694785056
2024-04-02,1457999.9916325402
2024-04-03,1456367.1694376261
2024-04-08,1439989.0736818176
2024-04-09,1450586.4477028497
2024-04-10,1442321.6807172527
2024-04-11,1439366.0827351059
2024-04-12,1425811.961341168
2024-04-15,1452392.9333264083
2024-04-16,1437172.5572568236
2024-04-17,1463823.9461012331
2024-04-18,1467292.7946141777
2024-04-19,1460308.6258828712
2024-04-22,1460863.021385706
2024-04-23,1451494.7874201492
2024-04-24,1460071.1805501294
2024-04-25,1463037.2756797126
2024-04-26,1490906.4048151828
2024-04-29,1504994.5311817552
2024-04-30,1492789.3463632828
2024-05-06,1503952.1742722797
2024-05-07,1500504.6396977876
2024-05-08,1492813.1849648748
2024-05-09,1512618.0711679237
2024-05-10,1515721.8436708436
2024-05-13,1520581.4148302076
2024-05-14,1520817.3562112302
2024-05-15,1501858.4366833833
2024-05-16,1499939.3081624534
2024-05-17,1517094.257603099
2024-05-20,1522527.6975798847
2024-05-21,1522203.2685585732
2024-05-22,1532788.636920886
2024-05-23,1511866.8528840293
2024-05-24,1508843.735795581
2024-05-27,1526582.4967014615
2024-05-28,1516839.775035292
2024-05-29,1517272.9025556666
2024-05-30,1516649.142399987
2024-05-31,1517731.5573318927
2024-06-03,1514954.4619533021
2024-06-04,1522518.28490917
2024-06-05,1517232.5318899066
2024-06-06,1504159.7964884567
2024-06-07,1507803.0616679485
2024-06-11,1502447.399131788
2024-06-12,1502538.7845097715
2024-06-13,1493966.209375242
2024-06-14,1501180.0459371507
2024-06-17,1497165.674907077
2024-06-18,1503133.5803469976
2024-06-19,1495490.128395445
2024-06-20,1479269.4514916495
2024-06-21,1479837.3323534876
2024-06-24,1467212.7405939228
2024-06-25,1460093.3930233666
2024-06-26,1475472.3462574077
2024-06-27,1466123.1679851075
2024-06-28,1459242.1198153275
2024-07-01,1463945.3028357462
2024-07-02,1457969.9219042994
2024-07-03,1457164.38287016
2024-07-04,1437592.6010420127
2024-07-05,1435958.3940189353
2024-07-08,1412520.8785119043
2024-07-09,1429965.2429305539
2024-07-10,1423797.7178729803
2024-07-11,1451877.4921314125
2024-07-12,1450824.1888577007
2024-07-15,1449505.9987151357
2024-07-16,1454788.6677064537
2024-07-17,1470585.5454211433
2024-07-18,1476785.5920465272
2024-07-19,1487267.0889792081
2024-07-22,1479101.4509836629
2024-07-23,1447125.9772577172
2024-07-24,1438908.623695512
2024-07-25,1445422.8463237884
2024-07-26,1455422.3249508159
2024-07-29,1447761.1959097022
2024-07-30,1446971.7733945542
2024-07-31,1484665.7321504576
2024-08-01,1472204.4457648539
2024-08-02,1463391.7621900176
2024-08-05,1446817.3855751785
2024-08-06,1448207.8472937867
2024-08-07,1453766.8626820864
2024-08-08,1456483.097959163
2024-08-09,1454001.4031488034
2024-08-12,1448660.8178249155
2024-08-13,1451667.7454753623
2024-08-14,1440825.8020735136
2024-08-15,1453495.5741498435
2024-08-16,1451602.9362424708
2024-08-19,1464982.0498949483
