,000001.SZ,000002.SZ,000063.SZ,000100.SZ,000157.SZ,000166.SZ,000301.SZ,000333.SZ,000338.SZ,000408.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000617.SZ,000625.SZ,000630.SZ,000651.SZ,000661.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000786.SZ,000792.SZ,000807.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000975.SZ,000977.SZ,000983.SZ,000999.SZ,001391.SZ,001965.SZ,001979.SZ,002001.SZ,002027.SZ,002028.SZ,002049.SZ,002050.SZ,002074.SZ,002142.SZ,002179.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002384.SZ,002415.SZ,002422.SZ,002459.SZ,002460.SZ,002463.SZ,002466.SZ,002475.SZ,002493.SZ,002594.SZ,002600.SZ,002601.SZ,002625.SZ,002648.SZ,002709.SZ,002714.SZ,002736.SZ,002916.SZ,002920.SZ,002938.SZ,003816.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300251.SZ,300274.SZ,300308.SZ,300316.SZ,300347.SZ,300394.SZ,300408.SZ,300413.SZ,300418.SZ,300433.SZ,300442.SZ,300476.SZ,300498.SZ,300502.SZ,300628.SZ,300661.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300803.SZ,300832.SZ,300866.SZ,300896.SZ,300979.SZ,300999.SZ,301236.SZ,301269.SZ,302132.SZ,600000.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600026.SH,600027.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600039.SH,600048.SH,600050.SH,600061.SH,600066.SH,600085.SH,600089.SH,600104.SH,600111.SH,600115.SH,600150.SH,600160.SH,600161.SH,600176.SH,600183.SH,600188.SH,600196.SH,600219.SH,600233.SH,600276.SH,600309.SH,600346.SH,600362.SH,600372.SH,600377.SH,600406.SH,600415.SH,600426.SH,600436.SH,600438.SH,600460.SH,600482.SH,600489.SH,600515.SH,600519.SH,600522.SH,600547.SH,600570.SH,600584.SH,600585.SH,600588.SH,600600.SH,600660.SH,600674.SH,600690.SH,600741.SH,600760.SH,600795.SH,600803.SH,600809.SH,600845.SH,600875.SH,600886.SH,600887.SH,600893.SH,600900.SH,600905.SH,600918.SH,600919.SH,600926.SH,600938.SH,600941.SH,600958.SH,600989.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601058.SH,601059.SH,601066.SH,601077.SH,601088.SH,601100.SH,601111.SH,601117.SH,601127.SH,601136.SH,601138.SH,601166.SH,601169.SH,601186.SH,601211.SH,601225.SH,601229.SH,601236.SH,601238.SH,601288.SH,601298.SH,601318.SH,601319.SH,601328.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601456.SH,601600.SH,601601.SH,601607.SH,601618.SH,601628.SH,601633.SH,601658.SH,601668.SH,601669.SH,601688.SH,601689.SH,601698.SH,601728.SH,601766.SH,601788.SH,601800.SH,601808.SH,601816.SH,601818.SH,601825.SH,601838.SH,601857.SH,601868.SH,601872.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601916.SH,601919.SH,601939.SH,601985.SH,601988.SH,601995.SH,601998.SH,603019.SH,603195.SH,603259.SH,603260.SH,603288.SH,603296.SH,603369.SH,603392.SH,603501.SH,603799.SH,603893.SH,603986.SH,603993.SH,605117.SH,605499.SH,688008.SH,688009.SH,688012.SH,688036.SH,688041.SH,688047.SH,688082.SH,688111.SH,688126.SH,688169.SH,688187.SH,688223.SH,688256.SH,688271.SH,688303.SH,688396.SH,688472.SH,688506.SH,688981.SH
2021-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03304989450246791,0.0,0.0,0.0,0.0,0.03304989450246791,0.0,0.0,0.0,0.0,0.023925264743123197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801591329965507,0.0,0.0,0.02737162773279975,0.0,0.03304989450246791,0.021627421491958326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021596092024053295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018816254031363736,0.0,0.0,0.0,0.0,0.03304989450246791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021595042827873116,0.017748340960260487,0.0,0.0,0.0,0.0,0.0,0.01999588226309335,0.0,0.0,0.0,0.022838476984134565,0.021659896389363206,0.0,0.018546259222001135,0.0,0.03304989450246791,0.02794061620342345,0.0,0.030078401555118095,0.0,0.019075148877763435,0.0,0.0,0.0,0.02752580519691314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026235408942106287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022203629731080258,0.0,0.0,0.0,0.0,0.0,0.03304989450246791,0.0,0.0,0.0,0.0,0.0,0.0,0.02244902278201047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03147297622429691,0.0,0.0,0.0,0.03304989450246791,0.020395016177925752,0.0,0.0,0.0,0.02499734264807748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01895414699251523,0.0,0.0,0.027345040100839803,0.0,0.0,0.0,0.0,0.02277889198734394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03300530560054582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019586041020002203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021953191357885444,0.0,0.0,0.026379719561075453,0.0,0.0,0.0,0.0,0.0,0.02302312101978889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025829706335389075,0.0,0.0,0.0,0.0,0.0,0.024232408427227528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017667647741406316,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.02376098489230089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029745377284474715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02375860273236773,0.0,0.028357190186242588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020252222884958985,0.0,0.027621986034098968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020630536218957593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021222310967828617,0.023647897081934974,0.0,0.0,0.0,0.0,0.0,0.0,0.023776573611196825,0.0,0.0,0.0,0.025711484893927296,0.0,0.019894630929709563,0.0,0.0,0.03556761715296276,0.021762382650994887,0.024419500868057577,0.0330725995201074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025381725699850064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020881332515933684,0.0,0.0,0.0,0.0,0.0,0.029722548142564822,0.0,0.0,0.0,0.0,0.0,0.0,0.033273027700017346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03280611779167623,0.0,0.0,0.0,0.0,0.025598562895570987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023504871955708682,0.0,0.0,0.02760212632736224,0.0,0.0,0.028201920479057823,0.0,0.0,0.0,0.0,0.024092543189454557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023228658527480007,0.0,0.019948101439641135,0.0,0.0,0.027899697959599318,0.0,0.0,0.019972503230155546,0.0,0.02396524354419623,0.0196878521092382,0.0,0.0,0.0,0.0,0.0,0.02323526572191323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022082157083716466,0.0,0.020443798032088307,0.0,0.0,0.0,0.0,0.024194154626638372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02225602864692188,0.0,0.0,0.0,0.0,0.028828067109831473,0.0,0.0,0.0,0.020869057961845686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029122739399416196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.026320715979122496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02297369445048437,0.0,0.023558156514859194,0.0,0.0,0.0,0.0,0.03407932806067111,0.0,0.0,0.02805918381989814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025335318094439525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022858323753581204,0.0,0.0,0.0,0.0,0.025776284153508185,0.0,0.0,0.0,0.0,0.0,0.024824275761548126,0.022966176050984943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02357673563310637,0.0,0.0,0.0,0.0,0.02603285460295077,0.0,0.0,0.0,0.0,0.0,0.0,0.022452410757924274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029073490809271522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02210220751483586,0.0,0.0,0.0,0.0,0.01978331975548059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020093461945547127,0.0,0.0,0.0,0.0,0.0,0.0,0.02924792916251669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03615021734479316,0.0,0.0,0.0,0.0,0.0,0.024790756616488156,0.0,0.024179443101773584,0.0,0.0,0.0,0.0,0.03402657922257033,0.021422489763657997,0.0,0.0,0.0,0.019657270981928255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025251447053905987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02003818818835305,0.020685925227369197,0.0,0.0,0.0,0.028651702655006925,0.0,0.0,0.027407812356459237,0.0,0.0,0.0,0.0,0.0,0.0,0.02212952545563136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029197173172801356,0.0,0.0,0.0,0.021381494620229497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022671170059671918,0.0,0.0,0.0,0.0,0.02937974437239029,0.0,0.0,0.0,0.0,0.0,0.020523111554442162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02254892351283922,0.0,0.0,0.0,0.0,0.019768220015728685,0.030942464982402353,0.0,0.0,0.0,0.0,0.0,0.0,0.022268798577267088,0.0,0.0,0.0,0.027813674343559643,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.026031196336580555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021135057828122507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02447730407643843,0.0,0.0,0.02985383025971314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021618471475586085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027612273316294532,0.0,0.0,0.0,0.02450217661168159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02414181388029566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02134004851415479,0.0,0.0,0.0,0.0,0.02794828061604433,0.02343021907961052,0.023894306966497116,0.0,0.02996392056023713,0.0,0.0,0.02517440669010997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021556684443998404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02082528879828521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02404379684331666,0.0,0.0,0.0,0.0,0.028723287930504403,0.0,0.0,0.0,0.022586005271273732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02514426041353339,0.0,0.0,0.0,0.021488139283124572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024222990681963465,0.0,0.0,0.026240432662091636,0.0,0.0,0.0,0.0,0.028408748026343484,0.0,0.0,0.0,0.0226472946013483,0.0,0.0,0.0,0.0,0.022608032662028783,0.022482272535612875,0.0,0.0,0.0,0.026498837157543163,0.0,0.0,0.02999849527878892,0.0,0.02248407248035849,0.0,0.0,0.0,0.0,0.022954223696540335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02806014006346675,0.0,0.0,0.0,0.0,0.0,0.0,0.030648541626995564,0.0,0.0,0.022178808023120184,0.0,0.0,0.02093174568546908,0.0,0.0,0.0,0.0,0.020744540802565783,0.0,0.0,0.0,0.0,0.03251728622493783,0.0,0.0,0.0,0.0,0.0,0.027383284540617246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031115226378740226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02238425767606507,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026162451108137953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020459691732845564,0.0,0.020417094454207328,0.026379183535051712,0.0,0.0,0.021590899683023843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02399110155354971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026293805981284453,0.0,0.0,0.0,0.0,0.0,0.0,0.019233497143948446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024318734603315965,0.023198034387202283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02767421678616193,0.023812128831736265,0.021944509667689873,0.022363465922029646,0.0,0.031022931201683746,0.024020262570649983,0.027701674583946533,0.029851381278208862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021887254144851452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028581912124172305,0.0,0.0,0.0,0.0,0.0,0.023774624836283394,0.0,0.0,0.0,0.0,0.0,0.0,0.028921586896180965,0.0,0.0,0.0,0.019175948364710607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02111066182068927,0.0,0.0,0.0,0.020493509236554186,0.02549082493317889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02314810260384342,0.0,0.0,0.0300239000897067,0.0,0.0,0.0,0.0,0.025259757847686356,0.0,0.0,0.0,0.0,0.0,0.0,0.02058641769211891,0.0,0.0,0.02621454308349596,0.0,0.0,0.0,0.0,0.0,0.0,0.03439348973013558,0.0,0.0,0.0,0.0,0.0,0.0,0.020397771655534254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02574459132037348,0.0,0.0,0.0,0.0,0.0,0.0,0.03167172691665617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019359372358504417,0.0,0.0,0.0,0.0,0.0,0.0,0.030356106531391612,0.0,0.0,0.02406938213565071,0.0,0.0,0.02721067142781638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031692779225790876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-01,0.0,0.0,0.0,0.0,0.0,0.020852904332697278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03005464703888578,0.0,0.0,0.0,0.0,0.021642353520474486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025178511837305975,0.0263804164520502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022550915411441292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023146452892882894,0.0,0.0,0.0,0.027821896012794296,0.0,0.0,0.0,0.0,0.0,0.0,0.022667001475785098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02232475107497119,0.029929107497243587,0.02317738632257509,0.0,0.0,0.029521869369159508,0.0,0.0,0.02748269025901936,0.0,0.02245157311558948,0.0,0.0,0.0,0.02596349486962545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02629805798649537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304499837430193,0.0,0.0,0.0,0.0,0.0,0.0253885655318203,0.0,0.0,0.0,0.0,0.0,0.0,0.02409908332452651,0.023215320165729754,0.0,0.0,0.0,0.023750244956762725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021562643174666454,0.022780509686856822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02329045807772807,0.023398945281864203,0.0,0.0,0.0,0.02513737359366124,0.0,0.0,0.022308149344817604,0.0,0.0,0.0,0.0,0.0,0.02198022090454697,0.0224262448702391,0.0,0.0,0.021167342063522318,0.0,0.0,0.0,0.02884451133793836,0.0,0.02637432533536564,0.0,0.0,0.0,0.0,0.02227768446584919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024433474150665577,0.0,0.0,0.0,0.0,0.0,0.0,0.029355049910591208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030068835477983762,0.0,0.0,0.022503389718994415,0.0,0.0,0.02988742712952489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027856188284329217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-02,0.0,0.0,0.0,0.0,0.0,0.02258897343343895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03039233426908099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02251371064209929,0.0,0.02421730800744988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02551165574217065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025185893631337886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024017625088991582,0.027816823882627257,0.023828804771578137,0.0,0.0,0.030443318723979623,0.019736019192320698,0.024006975344641846,0.0267940237871095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020685629251307684,0.020005726159302104,0.0,0.0,0.0,0.0,0.023000758783496358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025671682530343617,0.0,0.0,0.0,0.0,0.0,0.029293045305014618,0.0,0.02727960320430595,0.0,0.0,0.0,0.0,0.027680741679442584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025041353622133302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024729159900004984,0.0,0.0,0.029021172138222445,0.0,0.0,0.0,0.0,0.02699865370511325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023625141527862777,0.021690979026167463,0.0,0.0,0.025860393811288726,0.0,0.0,0.0,0.029549398289598298,0.0,0.020780925320240933,0.02108144381305351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02025835939348541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021884716146285673,0.0,0.0,0.0,0.0,0.026846117238746803,0.023472142045429016,0.021400212942363005,0.0,0.0,0.0,0.0,0.028544297493004765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029121282104557035,0.0,0.0,0.0,0.021347479823716757,0.0,0.029631540068157294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028444578160529355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028965375013753868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024437234366561856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02976909037739842,0.0,0.0,0.0,0.0,0.0,0.0,0.021346024372802048,0.0,0.0,0.02306682320400069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020092562100845434,0.0,0.019417115876631568,0.02337694496301783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023617353472984392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025809372494988363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022818737161951142,0.0,0.0,0.0,0.029924201740314415,0.025724313771676163,0.0,0.0,0.023942814919893887,0.0,0.028959187407939235,0.0,0.0,0.021956177605672478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022734426066157037,0.0,0.0,0.021647659922754216,0.0,0.0,0.0,0.0,0.0,0.027376735446004604,0.0,0.0,0.0,0.0,0.0,0.029807242181746556,0.0,0.02245012905095167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02736780340470763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02705421619939702,0.0,0.0,0.03229566073770131,0.0,0.0,0.0,0.0,0.027992237976643748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02491814676113595,0.01826609423145125,0.0,0.0,0.029580630622154432,0.0,0.0,0.020761150558303847,0.03173568312596183,0.0,0.02469542155063926,0.02287048880333298,0.0,0.0,0.0,0.0,0.01801598427701762,0.0,0.0,0.0,0.02406362094914695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022920113759933268,0.0,0.0,0.0,0.0,0.01799381147600672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03111379586839651,0.0,0.0,0.0,0.023755895620926035,0.0,0.029214920720407156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02814480183869052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
