date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down
2021-01-04,421.71,442.14,417.99,439.77,7103745.0,3328958640.0,0.020000264202162766,355182558.0,000661.SZ,1.0,156198633531.66,False,False,False
2021-01-05,435.36,447.15,428.45,443.06,6398768.0,3014844036.0,0.01801543419257654,355182558.0,000661.SZ,1.0,157367184147.48,False,False,False
2021-01-06,474.86,483.63,466.04,473.35,8890825.0,4558909139.0,0.024699956573782388,359953062.0,000661.SZ,1.0,170383781897.7,False,False,False
2021-01-07,473.73,477.03,461.67,468.21,6090338.0,3059963792.0,0.01691981161699355,359953062.0,000661.SZ,1.0,168533623159.02,False,False,False
2021-01-08,478.37,481.71,465.44,474.79,5853927.0,2987109303.0,0.016263028761233318,359953062.0,000661.SZ,1.0,170902114306.98,False,False,False
2021-01-11,477.38,478.37,452.45,455.71,7004286.0,3484823902.0,0.019458887114564952,359953062.0,000661.SZ,1.0,164034209884.02,False,False,False
2021-01-12,449.58,469.08,444.01,468.36,5519865.0,2718756390.0,0.015334957756242117,359953062.0,000661.SZ,1.0,168587616118.32,False,False,False
2021-01-13,466.28,467.2,448.74,453.28,4814594.0,2361599522.0,0.013375616179645111,359953062.0,000661.SZ,1.0,163159523943.36,False,False,False
2021-01-14,452.25,452.25,431.01,431.47,4932472.0,2328122000.0,0.013703097766674922,359953062.0,000661.SZ,1.0,155308947661.14,False,False,False
2021-01-15,431.74,443.99,431.74,440.27,4154763.0,1958934041.0,0.011542513284690435,359953062.0,000661.SZ,1.0,158476534606.74,False,False,False
2021-01-18,435.65,447.15,423.06,440.4,3859481.0,1810901118.0,0.010722178548935361,359953062.0,000661.SZ,1.0,158523328504.8,False,False,False
2021-01-19,440.41,441.21,416.18,418.92,5593116.0,2556578735.0,0.015538459289450355,359953062.0,000661.SZ,1.0,150791536733.04,False,False,False
2021-01-20,419.12,428.19,406.85,426.54,4749536.0,2155061342.0,0.013194875947464506,359953062.0,000661.SZ,1.0,153534379065.48,False,False,False
2021-01-21,427.28,438.6,426.35,428.46,4647092.0,2157031964.0,0.012910272173209072,359953062.0,000661.SZ,1.0,154225488944.52,False,False,False
2021-01-22,428.21,437.5,421.61,433.78,5541266.0,2564449690.0,0.015394412730402054,359953062.0,000661.SZ,1.0,156140439234.36,False,False,False
