date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down,can_buy,can_sell
2021-01-04,70.6,71.28,68.1,70.79,10699034.0,769001897.0,0.011487579923383465,931356654.0,300413.SZ,1.0,65930737536.66,False,False,False,True,True
2021-01-05,68.92,70.42,64.6,67.21,20654619.0,1416596177.0,0.022176916771134165,931356654.0,300413.SZ,1.0,62596480715.34,False,False,False,True,True
2021-01-06,67.21,67.53,64.3,67.49,14688842.0,995241624.0,0.015771446885480673,931356654.0,300413.SZ,1.0,62857260578.45999,False,False,False,True,True
2021-01-07,67.03,68.15,65.83,66.62,9061692.0,623655518.0,0.00972956166800522,931356654.0,300413.SZ,1.0,62046980289.48,False,False,False,True,True
2021-01-08,66.05,68.53,64.47,68.38,11067537.0,760182341.0,0.011883242528484689,931356654.0,300413.SZ,1.0,63686168000.52,False,False,False,True,True
2021-01-11,72.36,76.61,71.43,75.76,20906503.0,1593233136.0,0.022447365260354922,931356654.0,300413.SZ,1.0,70559580107.04001,False,False,False,True,True
2021-01-12,76.56,78.84,73.72,77.46,14355430.0,1132977138.0,0.01541346157602048,931356654.0,300413.SZ,1.0,72142886418.84,False,False,False,True,True
2021-01-13,77.69,83.64,77.69,81.49,16607784.0,1386634855.0,0.017831819774597326,931356654.0,300413.SZ,1.0,75896253734.45999,False,False,False,True,True
2021-01-14,79.51,83.12,77.87,81.37,11465533.0,950649634.0,0.012310571842438353,931356654.0,300413.SZ,1.0,75784490935.98001,False,False,False,True,True
2021-01-15,81.4,81.47,77.44,78.8,8073295.0,655178455.0,0.00866831730393156,931356654.0,300413.SZ,1.0,73390904335.2,False,False,False,True,True
2021-01-18,80.11,81.4,75.76,80.39,8591176.0,704439577.0,0.009224367446243638,931356654.0,300413.SZ,1.0,74871761415.06,False,False,False,True,True
2021-01-19,80.13,81.39,78.28,80.23,10458861.0,859719481.0,0.011229705564545202,931356654.0,300413.SZ,1.0,74722744350.42,False,False,False,True,True
2021-01-20,80.13,84.3,78.83,83.03,9435516.0,799393693.0,0.010130937444292958,931356654.0,300413.SZ,1.0,77330542981.62,False,False,False,True,True
2021-01-21,83.76,89.39,83.76,87.91,13515347.0,1217094730.0,0.014511462329660878,931356654.0,300413.SZ,1.0,81875563453.14,False,False,False,True,True
2021-01-22,89.34,90.34,85.34,89.34,11750210.0,1060204670.0,0.012616230258875672,931356654.0,300413.SZ,1.0,83207403468.36,False,False,False,True,True
2021-01-25,87.41,88.83,83.45,85.99,13815958.0,1222156960.0,0.014834229122284232,931356654.0,300413.SZ,1.0,80087358677.45999,False,False,False,True,True
2021-01-26,84.99,85.99,80.42,81.3,11071076.0,938956474.0,0.011887042361754576,931356654.0,300413.SZ,1.0,75719295970.2,False,False,False,True,True
2021-01-27,82.88,83.88,80.52,81.73,9643009.0,815961528.0,0.010353723204301066,931356654.0,300413.SZ,1.0,76119779331.42,False,False,False,True,True
2021-01-28,82.01,83.5,78.19,78.48,9809503.0,807722871.0,0.010532488234093832,931356654.0,300413.SZ,1.0,73092870205.92,False,False,False,True,True
2021-01-29,79.02,81.86,77.51,78.67,8297314.0,680942902.0,0.00890884707202618,931356654.0,300413.SZ,1.0,73269827970.18001,False,False,False,True,True
2021-02-01,80.6,80.6,77.06,79.59,9012495.0,731782497.0,0.009676738724411368,931356654.0,300413.SZ,1.0,74126676091.86,False,False,False,True,True
2021-02-02,80.12,83.41,79.25,82.72,10487757.0,885559514.0,0.011260731272984496,931356654.0,300413.SZ,1.0,77041822418.88,False,False,False,True,True
2021-02-03,81.88,83.79,80.62,82.29,9366120.0,793895421.0,0.010056426783203076,931356654.0,300413.SZ,1.0,76641339057.66,False,False,False,True,True
2021-02-04,81.59,81.81,76.92,78.9,12079557.0,978931706.0,0.012969850967532788,931356654.0,300413.SZ,1.0,73484040000.6,False,False,False,True,True
2021-02-05,80.08,80.7,77.63,79.25,8120365.0,661648377.0,0.008718856482234355,931356654.0,300413.SZ,1.0,73810014829.5,False,False,False,True,True
2021-02-08,79.3,79.85,76.73,78.73,7821650.0,629597105.0,0.008398125429616569,931356654.0,300413.SZ,1.0,73325709369.42,False,False,False,True,True
2021-02-09,79.86,81.08,77.4,80.65,11222596.0,916788195.0,0.012049729769794505,931356654.0,300413.SZ,1.0,75113914145.1,False,False,False,True,True
2021-02-10,80.96,81.0,76.72,77.22,14980712.0,1202227594.0,0.016084828444249244,931356654.0,300413.SZ,1.0,71919360821.88,False,False,False,True,True
2021-02-18,78.38,79.16,69.41,70.01,27044910.0,2000753186.0,0.02903818841455338,931356654.0,300413.SZ,1.0,65204279346.54001,False,False,False,True,True
2021-02-19,69.96,71.39,68.78,70.33,22593670.0,1631005925.0,0.02425888074451874,931356654.0,300413.SZ,1.0,65502313475.82,False,False,False,True,True
2021-02-22,70.45,70.79,66.72,67.32,16274631.0,1137677371.0,0.01747411255409359,931356654.0,300413.SZ,1.0,62698929947.27999,False,False,False,True,True
2021-02-23,66.63,67.69,66.14,67.02,11757722.0,809394388.0,0.012624295912315455,931356654.0,300413.SZ,1.0,62419522951.079994,False,False,False,True,True
2021-02-24,66.9,67.19,64.23,65.19,13365772.0,897122667.0,0.014350863273050712,931356654.0,300413.SZ,1.0,60715140274.259995,False,False,False,True,True
2021-02-25,65.37,65.56,63.99,64.12,9742550.0,648476477.0,0.010460600628295935,931356654.0,300413.SZ,1.0,59718588654.48,False,False,False,True,True
2021-02-26,63.16,63.91,61.87,62.31,12540168.0,808865012.0,0.01346441016568933,931356654.0,300413.SZ,1.0,58032833110.740005,False,False,False,True,True
2021-03-01,63.33,64.69,63.33,64.3,11482082.0,758959814.0,0.012328340545683159,931356654.0,300413.SZ,1.0,59886232852.2,False,False,False,True,True
