date,open,high,low,close,volume,amount,turnover,outstanding_share,ticker,adj_factor,market_cap,is_suspended,is_limit_up,is_limit_down,can_buy,can_sell
2021-01-04,28.28,28.9,28.18,28.55,49369776.0,1525442401.0,0.011297984913916972,4369785973.0,300433.SZ,1.0,124757389529.15001,False,False,False,True,True
2021-01-05,28.41,32.22,28.32,31.85,129380079.0,4308385027.0,0.029607875488505075,4369785973.0,300433.SZ,1.0,139177683240.05002,False,False,False,True,True
2021-01-06,31.84,32.41,31.27,32.32,98329529.0,3407528158.0,0.022502138458853075,4369785973.0,300433.SZ,1.0,141231482647.36002,False,False,False,True,True
2021-01-07,32.43,32.7,31.68,32.51,79021576.0,2756379057.0,0.01808362617488772,4369785973.0,300433.SZ,1.0,142061741982.22998,False,False,False,True,True
2021-01-08,33.87,34.63,31.17,31.71,105006494.0,3691561912.0,0.024030122905060642,4369785973.0,300433.SZ,1.0,138565913203.83002,False,False,False,True,True
2021-01-11,32.29,34.62,31.52,34.19,132415109.0,4814651226.0,0.03030242437917222,4369785973.0,300433.SZ,1.0,149402982416.87,False,False,False,True,True
2021-01-12,34.19,34.62,33.26,34.51,93064327.0,3424586515.0,0.021297227730379738,4369785973.0,300433.SZ,1.0,150801313928.22998,False,False,False,True,True
2021-01-13,35.21,37.72,35.21,36.57,138573852.0,5499556714.0,0.03171181674714026,4369785973.0,300433.SZ,1.0,159803073032.61002,False,False,False,True,True
2021-01-14,36.59,37.52,35.6,37.04,113612262.0,4521581079.0,0.025999502653444945,4369785973.0,300433.SZ,1.0,161856872439.91998,False,False,False,True,True
2021-01-15,36.51,36.87,34.1,34.92,112797013.0,4326326854.0,0.025812937680918316,4369785973.0,300433.SZ,1.0,152592926177.16,False,False,False,True,True
2021-01-18,35.12,38.25,35.12,37.43,104523830.0,4180266597.0,0.023919668067459376,4369785973.0,300433.SZ,1.0,163561088969.38998,False,False,False,True,True
2021-01-19,37.08,37.4,35.67,35.8,78106454.0,3086305889.0,0.017874205849577888,4369785973.0,300433.SZ,1.0,156438337833.4,False,False,False,True,True
2021-01-20,35.81,36.93,35.51,35.93,56637916.0,2217368402.0,0.012961256306362353,4369785973.0,300433.SZ,1.0,157006410009.88998,False,False,False,True,True
2021-01-21,36.81,37.24,35.82,36.98,77115639.0,3048564198.0,0.0176474636232716,4369785973.0,300433.SZ,1.0,161594685281.53998,False,False,False,True,True
2021-01-22,36.95,36.95,31.88,33.54,201589466.0,7412328882.0,0.046132571994504865,4369785973.0,300433.SZ,1.0,146562621534.41998,False,False,False,True,True
2021-01-25,32.66,34.0,31.6,32.78,119182070.0,4226900706.0,0.027274120686093382,4369785973.0,300433.SZ,1.0,143241584194.94,False,False,False,True,True
2021-01-26,33.27,33.45,31.75,32.44,77301798.0,2726266566.0,0.017690065023237236,4369785973.0,300433.SZ,1.0,141755856964.12,False,False,False,True,True
2021-01-27,32.8,33.59,31.88,32.41,63173477.0,2232205328.0,0.014454486989907553,4370509797.0,300433.SZ,1.0,141648222520.77,False,False,False,True,True
2021-01-28,31.88,32.47,30.32,30.49,85299201.0,2874947331.0,0.019516991143356085,4370509797.0,300433.SZ,1.0,133256843710.53,False,False,False,True,True
2021-01-29,31.14,31.2,30.08,30.86,59519988.0,1974292793.0,0.013618545836656318,4370509797.0,300433.SZ,1.0,134873932335.42,False,False,False,True,True
2021-02-01,30.95,31.0,30.03,30.31,46327300.0,1526034092.0,0.010599976238881773,4370509797.0,300433.SZ,1.0,132470151947.06999,False,False,False,True,True
2021-02-02,30.47,30.47,29.19,29.94,58461048.0,1878432096.0,0.013376253735920867,4370509797.0,300433.SZ,1.0,130853063322.18001,False,False,False,True,True
2021-02-03,30.21,30.4,28.66,28.67,70023905.0,2222045905.0,0.016021907798505732,4370509797.0,300433.SZ,1.0,125302515879.99,False,False,False,True,True
2021-02-04,28.46,29.09,27.61,28.33,64350897.0,1965679299.0,0.014723888056302188,4370509797.0,300433.SZ,1.0,123816542549.01,False,False,False,True,True
2021-02-05,28.83,28.92,27.55,27.83,51010029.0,1544416047.0,0.01167141394695288,4370509797.0,300433.SZ,1.0,121631287650.51,False,False,False,True,True
2021-02-08,27.87,28.46,27.17,28.17,59586719.0,1795460496.0,0.01363381430717795,4370509797.0,300433.SZ,1.0,123117260981.49,False,False,False,True,True
2021-02-09,28.11,29.23,27.81,28.64,56392159.0,1752754826.0,0.012902878981923032,4370509797.0,300433.SZ,1.0,125171400586.08,False,False,False,True,True
2021-02-10,28.74,30.95,28.64,30.35,71475498.0,2322916975.0,0.016354041363564067,4370509797.0,300433.SZ,1.0,132644972338.95001,False,False,False,True,True
2021-02-18,30.72,31.03,29.6,29.74,56374961.0,1840515119.0,0.01289894397186727,4370509797.0,300433.SZ,1.0,129978961362.78,False,False,False,True,True
2021-02-19,29.57,29.74,28.51,29.63,48473119.0,1525686332.0,0.011090953058444774,4370509797.0,300433.SZ,1.0,129498205285.11,False,False,False,True,True
2021-02-22,29.38,29.38,28.69,28.71,48269077.0,1514575812.0,0.01104426697158597,4370509797.0,300433.SZ,1.0,125477336271.87001,False,False,False,True,True
2021-02-23,28.23,29.22,28.06,28.78,33838894.0,1052263012.0,0.007742550771360278,4370509797.0,300433.SZ,1.0,125783271957.66,False,False,False,True,True
2021-02-24,28.78,29.62,28.56,29.08,49112581.0,1548360122.0,0.011237265966938638,4370509797.0,300433.SZ,1.0,127094424896.76,False,False,False,True,True
2021-02-25,29.11,29.75,28.38,29.34,45783234.0,1443480654.0,0.010475490532346242,4370509797.0,300433.SZ,1.0,128230757443.98,False,False,False,True,True
