,equity
2023-09-12,1246554.1124373123
2023-09-13,1246722.4631396672
2023-09-14,1248891.7488372733
2023-09-15,1242492.7675966446
2023-09-18,1245865.2736683055
2023-09-19,1247275.2157214128
2023-09-20,1245718.2164876729
2023-09-21,1238159.2619236745
2023-09-22,1243738.0172751974
2023-09-25,1242756.226938407
2023-09-26,1237238.2661432982
2023-09-27,1239356.1197967553
2023-09-28,1237884.7203429556
2023-10-09,1239124.528734211
2023-10-10,1231839.4947052367
2023-10-11,1227908.9311746713
2023-10-12,1239140.7492856788
2023-10-13,1238582.3229305586
2023-10-16,1237702.7730498537
2023-10-17,1243702.3267143955
2023-10-18,1237257.0366589304
2023-10-19,1212715.7188181297
2023-10-20,1207249.3764863894
2023-10-23,1198456.4621791295
2023-10-24,1205967.6917265467
2023-10-25,1212563.947243331
2023-10-26,1220055.478249251
2023-10-27,1226094.0724364424
2023-10-30,1215625.765441026
2023-10-31,1217714.5996095727
2023-11-01,1213567.6506754137
2023-11-02,1210497.675128031
2023-11-03,1210541.3096106467
2023-11-06,1210744.1176937171
2023-11-07,1215704.6121826647
2023-11-08,1210149.2394788018
2023-11-09,1215595.1861713352
2023-11-10,1219118.7313922246
2023-11-13,1214914.6064559217
2023-11-14,1215375.7851537983
2023-11-15,1219354.6651449325
2023-11-16,1216627.6126472442
2023-11-17,1215948.7814781466
2023-11-20,1216551.7153051267
2023-11-21,1220309.466891214
2023-11-22,1220017.1244461723
2023-11-23,1226307.0774911852
2023-11-24,1223577.8388769752
2023-11-27,1219277.8173216756
2023-11-28,1221129.774387355
2023-11-29,1220874.29708972
2023-11-30,1231610.6346692021
2023-12-01,1230603.838118658
2023-12-04,1235117.9245240942
2023-12-05,1222039.8733031647
2023-12-06,1221858.0410291322
2023-12-07,1222905.188468864
2023-12-08,1228444.4108163135
2023-12-11,1239297.7506668244
2023-12-12,1242804.7200742008
2023-12-13,1237980.5429617136
2023-12-14,1231580.8832767808
2023-12-15,1218019.3267325584
2023-12-18,1222029.479256588
2023-12-19,1222598.675511817
2023-12-20,1218973.4148484939
2023-12-21,1219692.871096121
2023-12-22,1220503.4205201962
2023-12-25,1224169.0459815613
2023-12-26,1221527.3416395392
2023-12-27,1234731.9131832665
2023-12-28,1230205.6453005937
2023-12-29,1236609.3067886748
2024-01-02,1245164.6079319888
2024-01-03,1247411.7428231456
2024-01-04,1244069.545022317
2024-01-05,1238167.0765132068
2024-01-08,1227060.314271808
2024-01-09,1232147.7460033847
2024-01-10,1223879.9557194817
2024-01-11,1222550.4733572863
2024-01-12,1225512.5224352912
2024-01-15,1228606.2233995383
2024-01-16,1234884.1570791933
2024-01-17,1215039.0838932872
2024-01-18,1213983.2858283282
2024-01-19,1206703.791334305
2024-01-22,1171768.635673313
2024-01-23,1183649.4605696683
2024-01-24,1207915.8497692512
2024-01-25,1233378.917831997
2024-01-26,1234267.193540689
2024-01-29,1229317.7951885012
2024-01-30,1210768.3662996637
2024-01-31,1205085.4262273074
2024-02-01,1199048.015190146
2024-02-02,1204801.4537660284
2024-02-05,1216223.0628254144
2024-02-06,1230361.449675823
