date,buy_turnover,sell_turnover,one_way_turnover,cost
2021-10-08,0.15,0.15000000000000002,0.15000000000000002,0.00039000000000000005
2021-10-11,0.17500000000000002,0.17500000000000002,0.17500000000000002,0.000455
2021-10-18,0.2,0.2,0.2,0.0005200000000000001
2021-10-25,0.125,0.125,0.125,0.0003250000000000001
2021-11-01,0.125,0.125,0.125,0.00032500000000000004
2021-11-08,0.175,0.17500000000000002,0.17500000000000002,0.00045499999999999995
2021-11-15,0.125,0.125,0.125,0.00032500000000000004
2021-11-22,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.00039
2021-11-29,0.225,0.22500000000000003,0.225,0.000585
2021-12-06,0.17500000000000002,0.17500000000000002,0.17500000000000002,0.000455
2021-12-13,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.00039000000000000005
2021-12-20,0.1,0.1,0.1,0.00026
2021-12-27,0.1,0.1,0.1,0.00026000000000000003
2022-01-04,0.22499999999999998,0.225,0.22500000000000003,0.000585
2022-01-10,0.25,0.25,0.25,0.00065
2022-01-17,0.225,0.22500000000000003,0.225,0.0005850000000000001
2022-01-24,0.15,0.15000000000000002,0.15,0.00039
2022-02-07,0.32499999999999996,0.325,0.325,0.000845
2022-02-14,0.275,0.275,0.275,0.0007149999999999999
2022-02-21,0.175,0.17500000000000002,0.175,0.00045499999999999995
2022-02-28,0.25,0.25,0.25,0.00065
2022-03-07,0.175,0.17500000000000002,0.17500000000000002,0.000455
2022-03-14,0.275,0.275,0.275,0.0007150000000000001
2022-03-21,0.2,0.2,0.2,0.0005200000000000001
2022-03-28,0.25,0.25,0.25,0.00065
2022-04-06,0.225,0.225,0.22500000000000003,0.000585
2022-04-11,0.125,0.125,0.125,0.00032500000000000004
2022-04-18,0.3,0.30000000000000004,0.30000000000000004,0.00078
2022-04-25,0.25,0.25,0.25,0.0006500000000000001
2022-05-05,0.275,0.275,0.275,0.0007149999999999999
2022-05-09,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.00039000000000000005
2022-05-16,0.20000000000000015,0.2,0.20000000000000007,0.0005200000000000001
2022-05-23,0.1,0.10000000000000014,0.10000000000000009,0.00026000000000000025
2022-05-30,0.125,0.125,0.125,0.000325
2022-06-06,0.175,0.175,0.175,0.000455
2022-06-13,0.15000000000000002,0.15,0.15000000000000002,0.00039000000000000005
2022-06-20,0.2,0.2,0.2,0.0005200000000000001
2022-06-27,0.125,0.125,0.125,0.00032500000000000004
2022-07-04,0.125,0.125,0.125,0.00032500000000000004
2022-07-11,0.17500000000000002,0.17500000000000002,0.175,0.00045499999999999995
2022-07-18,0.25,0.25,0.25,0.0006500000000000002
2022-07-25,0.175,0.175,0.175,0.0004550000000000001
2022-08-01,0.2,0.2,0.2,0.0005200000000000001
2022-08-08,0.2,0.2,0.2,0.0005200000000000001
2022-08-15,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0007800000000000001
2022-08-22,0.25,0.25,0.25,0.0006500000000000001
2022-08-29,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.00039000000000000005
2022-09-05,0.225,0.22500000000000003,0.22500000000000003,0.000585
2022-09-13,0.25,0.25,0.25,0.0006500000000000001
2022-09-19,0.175,0.17500000000000002,0.175,0.000455
2022-09-26,0.25000000000000006,0.25,0.25,0.00065
2022-10-10,0.35000000000000003,0.35000000000000003,0.35000000000000003,0.00091
2022-10-17,0.35000000000000003,0.35,0.35000000000000003,0.0009099999999999999
2022-10-24,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0007800000000000001
2022-10-31,0.225,0.22499999999999998,0.22500000000000003,0.000585
2022-11-07,0.15000000000000002,0.15,0.15000000000000002,0.00038999999999999994
2022-11-14,0.125,0.125,0.125,0.000325
2022-11-21,0.1,0.1,0.1,0.00026000000000000003
2022-11-28,0.175,0.175,0.17500000000000002,0.0004550000000000001
2022-12-05,0.2,0.2,0.2,0.00052
2022-12-12,0.22500000000000003,0.22500000000000003,0.225,0.000585
2022-12-19,0.275,0.275,0.275,0.000715
2022-12-26,0.275,0.275,0.275,0.000715
2023-01-03,0.25,0.25,0.25,0.0006500000000000002
2023-01-09,0.325,0.32500000000000007,0.325,0.0008450000000000002
2023-01-16,0.175,0.17500000000000002,0.175,0.000455
2023-01-30,0.25,0.25000000000000006,0.25,0.00065
2023-02-06,0.22500000000000003,0.225,0.225,0.000585
2023-02-13,0.125,0.125,0.125,0.000325
2023-02-20,0.225,0.22500000000000003,0.22500000000000003,0.000585
2023-02-27,0.125,0.125,0.125,0.00032500000000000004
2023-03-06,0.2,0.19999999999999998,0.2,0.00052
2023-03-13,0.22500000000000003,0.225,0.225,0.0005850000000000001
2023-03-20,0.225,0.22500000000000003,0.225,0.000585
2023-03-27,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0007800000000000001
2023-04-03,0.1,0.1,0.1,0.00026000000000000003
2023-04-10,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.00019500000000000002
2023-04-17,0.07500000000000001,0.07500000000000001,0.075,0.000195
2023-04-24,0.17500000000000002,0.175,0.17500000000000002,0.00045500000000000006
2023-05-04,0.225,0.225,0.225,0.000585
2023-05-08,0.25,0.25,0.25,0.0006500000000000001
2023-05-15,0.42500000000000004,0.425,0.42500000000000004,0.001105
2023-05-22,0.275,0.275,0.275,0.000715
2023-05-29,0.24999999999999994,0.2500000000000002,0.2500000000000001,0.0006500000000000003
2023-06-05,0.4250000000000002,0.4249999999999999,0.42500000000000004,0.0011049999999999999
2023-06-12,0.325,0.325,0.32499999999999996,0.000845
2023-06-19,0.32500000000000007,0.32499999999999996,0.325,0.000845
2023-06-26,0.05,0.05,0.05,0.00013000000000000002
2023-07-03,0.25,0.25,0.25,0.00065
2023-07-10,0.275,0.275,0.275,0.000715
2023-07-17,0.32500000000000007,0.325,0.325,0.0008449999999999998
2023-07-24,0.275,0.275,0.275,0.000715
2023-07-31,0.4,0.4,0.4,0.0010400000000000001
2023-08-07,0.225,0.22500000000000003,0.22500000000000003,0.000585
2023-08-14,0.25,0.25,0.25,0.0006500000000000001
2023-08-21,0.325,0.32500000000000007,0.325,0.000845
2023-08-28,0.42500000000000004,0.425,0.42500000000000004,0.001105
2023-09-04,0.42500000000000004,0.42500000000000004,0.42500000000000004,0.001105
2023-09-11,0.35,0.35000000000000003,0.35,0.00091
2023-09-18,0.275,0.275,0.275,0.0007149999999999999
2023-09-25,0.2,0.2,0.2,0.0005200000000000001
2023-10-09,0.25,0.25,0.25,0.00065
2023-10-16,0.35,0.35,0.35,0.0009099999999999999
2023-10-23,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0007800000000000001
2023-10-30,0.45,0.45000000000000007,0.45000000000000007,0.00117
2023-11-06,0.25,0.25,0.25,0.00065
2023-11-13,0.375,0.375,0.375,0.0009750000000000002
2023-11-20,0.275,0.275,0.275,0.000715
2023-11-27,0.25,0.25,0.25,0.00065
2023-12-04,0.22500000000000003,0.225,0.22500000000000003,0.000585
2023-12-11,0.32500000000000007,0.325,0.32500000000000007,0.000845
2023-12-18,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0007800000000000001
2023-12-25,0.25,0.25,0.25,0.00065
2024-01-02,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0007799999999999999
2024-01-08,0.175,0.17500000000000002,0.17500000000000002,0.00045499999999999995
2024-01-15,0.22500000000000003,0.225,0.22500000000000003,0.000585
2024-01-22,0.25,0.25,0.25,0.00065
2024-01-29,0.4750000000000001,0.47500000000000003,0.47500000000000003,0.001235
2024-02-05,0.30000000000000004,0.3,0.30000000000000004,0.00078
2024-02-19,0.45000000000000007,0.45000000000000007,0.45000000000000007,0.00117
2024-02-26,0.275,0.275,0.275,0.0007150000000000001
2024-03-04,0.35,0.35000000000000003,0.35000000000000003,0.00091
2024-03-11,0.175,0.175,0.175,0.0004550000000000001
2024-03-18,0.275,0.275,0.275,0.000715
2024-03-25,0.25,0.25,0.25,0.00065
2024-04-01,0.275,0.275,0.275,0.0007149999999999999
2024-04-08,0.275,0.275,0.275,0.000715
2024-04-15,0.25,0.25,0.25,0.00065
2024-04-22,0.275,0.275,0.275,0.000715
2024-04-29,0.35,0.35,0.35,0.00091
2024-05-06,0.25,0.25,0.25,0.0006500000000000001
2024-05-13,0.275,0.275,0.275,0.0007150000000000001
2024-05-20,0.2,0.2,0.2,0.0005200000000000001
2024-05-27,0.275,0.275,0.275,0.000715
2024-06-03,0.35000000000000003,0.35,0.35000000000000003,0.00091
2024-06-11,0.275,0.275,0.275,0.000715
2024-06-17,0.25,0.25,0.25,0.0006500000000000001
2024-06-24,0.225,0.225,0.22500000000000003,0.000585
2024-07-01,0.275,0.275,0.275,0.000715
2024-07-08,0.325,0.325,0.325,0.0008449999999999998
2024-07-15,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.0007800000000000002
2024-07-22,0.275,0.275,0.275,0.0007150000000000002
2024-07-29,0.30000000000000004,0.30000000000000004,0.3,0.0007800000000000002
2024-08-05,0.35000000000000003,0.35,0.35,0.0009100000000000001
2024-08-12,0.375,0.375,0.375,0.000975
2024-08-19,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.00078
2024-08-26,0.275,0.275,0.275,0.0007149999999999999
2024-09-02,0.4750000000000001,0.475,0.47500000000000003,0.001235
2024-09-09,0.275,0.275,0.275,0.000715
2024-09-18,0.14999999999999997,0.15000000000000024,0.1500000000000001,0.00039000000000000037
2024-09-23,0.15000000000000024,0.14999999999999997,0.1500000000000001,0.0003900000000000001
2024-09-30,0.5750000000000001,0.575,0.5750000000000001,0.0014950000000000007
2024-10-08,0.325,0.325,0.325,0.0008449999999999998
2024-10-14,0.175,0.17500000000000002,0.17500000000000002,0.0004550000000000001
2024-10-21,0.125,0.125,0.125,0.00032500000000000004
2024-10-28,0.125,0.125,0.125,0.00032500000000000004
2024-11-04,0.275,0.275,0.275,0.0007150000000000001
2024-11-11,0.25,0.25,0.25,0.00065
2024-11-18,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.00078
2024-11-25,0.375,0.37500000000000006,0.375,0.0009750000000000003
2024-12-02,0.35000000000000003,0.35,0.35000000000000003,0.0009099999999999999
2024-12-09,0.4,0.4,0.4,0.0010400000000000001
2024-12-16,0.35,0.35000000000000003,0.35,0.0009100000000000002
2024-12-23,0.35,0.35000000000000003,0.35,0.0009099999999999998
2024-12-30,0.325,0.325,0.32499999999999996,0.0008449999999999999
2024-12-31,0.22500000000000003,0.22500000000000003,0.22500000000000003,0.000585
