,equity
2021-05-06,1047553.5540094838
2021-05-07,1051280.7556359465
2021-05-10,1052296.2870460635
2021-05-11,1060148.2331453483
2021-05-12,1061674.6397834641
2021-05-13,1059668.4492134296
2021-05-14,1079804.2412739992
2021-05-17,1076592.9393192397
2021-05-18,1076849.2781371856
2021-05-19,1070600.0574863525
2021-05-20,1069184.1171808909
2021-05-21,1067258.7453438086
2021-05-24,1069073.0009251963
2021-05-25,1081510.1775131372
2021-05-26,1083709.987210146
2021-05-27,1087798.1663588246
2021-05-28,1083845.1785871156
2021-05-31,1082755.2372137338
2021-06-01,1080937.6514344744
2021-06-02,1077865.2502479742
2021-06-03,1079646.2349547232
